X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
73	22	60000055	70000055	80000006	0	0
66	23	60000055	70000055	80000006	0	0
76	29	60000055	70000055	80000013	0	0
70	28	60000055	70000055	80000006	0	0
66	32	60000055	70000055	80000006	0	0
61	26	60000055	70000055	80000013	0	0
73	35	60000055	70000055	80000006	0	0
68	38	60000055	70000055	80000006	0	0
75	42	60000055	70000055	80000013	0	0
69	44	60000055	70000055	80000006	0	0
62	44	60000055	70000055	80000006	0	0
55	44	60000055	70000055	80000013	0	0
50	47	60000055	70000055	80000006	0	0
44	50	60000055	70000055	80000006	0	0
50	57	60000055	70000055	80000013	0	0
50	64	60000055	70000055	80000006	0	0
46	68	60000055	70000055	80000006	0	0
50	74	60000055	70000055	80000013	0	0
43	74	60000055	70000055	80000006	0	0
75	54	60000055	70000055	80000006	0	0
53	26	60000056	70000056	80000013	0	0
49	22	60000056	70000056	80000006	0	0
46	26	60000056	70000056	80000006	0	0
49	30	60000056	70000056	80000013	0	0
43	30	60000056	70000056	80000006	0	0
36	29	60000056	70000056	80000006	0	0
29	31	60000056	70000056	80000013	0	0
23	21	60000056	70000056	80000006	0	0
22	31	60000056	70000056	80000006	0	0
25	27	60000056	70000056	80000013	0	0
37	36	60000056	70000056	80000006	0	0
37	43	60000056	70000056	80000006	0	0
28	44	60000056	70000056	80000013	0	0
23	45	60000056	70000056	80000006	0	0
25	49	60000056	70000056	80000006	0	0
32	50	60000056	70000056	80000013	0	0
38	53	60000056	70000056	80000006	0	0
42	60	60000056	70000056	80000006	0	0
39	67	60000056	70000056	80000013	0	0
19	50	60000056	70000056	80000006	0	0
15	51	60000056	70000056	80000006	0	0
14	58	60000056	70000056	80000013	0	0
17	63	60000056	70000056	80000006	0	0
14	68	60000056	70000056	80000006	0	0
22	67	60000056	70000056	80000013	0	0
26	64	60000056	70000056	80000006	0	0
56	60	60000057	70000057	80000006	0	0
63	60	60000057	70000057	80000013	0	0
69	59	60000057	70000057	80000006	0	0
76	61	60000057	70000057	80000006	0	0
61	68	60000057	70000057	80000013	0	0
72	66	60000057	70000057	80000014	0	0
76	72	60000057	70000057	80000006	0	0
71	75	60000057	70000057	80000013	0	0
61	79	60000057	70000057	80000006	0	0
74	83	60000057	70000057	80000006	0	0
61	87	60000057	70000057	80000013	0	0
68	91	60000057	70000057	80000014	0	0
74	92	60000057	70000057	80000006	0	0
76	100	60000057	70000057	80000013	0	0
71	97	60000057	70000057	80000006	0	0
64	100	60000057	70000057	80000006	0	0
59	95	60000057	70000057	80000013	0	0
56	100	60000058	70000058	80000014	0	0
49	101	60000058	70000058	80000006	0	0
51	94	60000058	70000058	80000013	0	0
44	94	60000058	70000058	80000006	0	0
24	74	60000058	70000058	80000006	0	0
17	76	60000058	70000058	80000013	0	0
14	82	60000058	70000058	80000014	0	0
31	80	60000058	70000058	80000006	0	0
31	88	60000058	70000058	80000013	0	0
15	91	60000058	70000058	80000006	0	0
21	95	60000058	70000058	80000006	0	0
17	99	60000058	70000058	80000013	0	0
26	92	60000058	70000058	80000014	0	0
25	100	60000058	70000058	80000006	0	0
28	99	60000058	70000058	80000013	0	0
34	100	60000058	70000058	80000006	0	0
39	98	60000058	70000058	80000006	0	0
38	90	60000058	70000058	80000013	0	0
35	92	60000058	70000058	80000014	0	0
65	96	61000011	71000011	80000007	0	0
33	92	60000058	70000058	80000013	0	0
35	89	60000058	70000058	80000013	0	0
37	95	60000058	70000058	80000013	0	0
29	97	60000058	70000058	80000013	0	0
32	94	60000058	70000058	80000013	0	0
31	100	60000058	70000058	80000013	0	0
27	92	60000058	70000058	80000013	0	0
26	96	60000058	70000058	80000013	0	0
34	97	60000058	70000058	80000013	0	0
40	92	60000058	70000058	80000013	0	0
