X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
15	20	60000034	70000034	80000010	0	0
18	30	60000034	70000034	80000010	0	0
22	20	60000034	70000034	80000010	0	0
27	22	60000034	70000034	80000010	0	0
31	20	60000034	70000034	80000010	0	0
28	26	60000034	70000034	80000010	0	0
31	35	60000034	70000034	80000010	0	0
28	38	60000034	70000034	80000010	0	0
15	35	60000034	70000034	80000010	0	0
19	40	60000034	70000034	80000010	0	0
21	43	60000034	70000034	80000010	0	0
15	26	60000033	70000033	80000010	0	0
17	22	60000033	70000033	80000010	0	0
28	19	60000033	70000033	80000010	0	0
23	40	61000007	71000007	80000011	0	0
28	33	60000033	70000033	80000010	0	0
17	37	60000033	70000033	80000010	0	0
15	41	60000033	70000033	80000010	0	0
26	42	60000033	70000033	80000010	0	0
31	29	60000033	70000033	80000010	0	0
31	24	60000033	70000033	80000010	0	0
23	22	60000033	70000033	80000010	0	0
31	41	60000033	70000033	80000010	0	0
