X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	25	60000024	70000024	80000005	0	0
17	30	60000024	70000024	80000005	0	0
23	29	60000024	70000024	80000013	0	0
25	21	60000024	70000024	80000005	0	0
28	24	60000024	70000024	80000014	0	0
29	18	60000024	70000024	80000013	0	0
34	22	60000024	70000024	80000005	0	0
29	29	60000024	70000024	80000005	0	0
14	34	60000024	70000024	80000013	0	0
15	40	60000024	70000024	80000005	0	0
19	34	60000024	70000024	80000014	0	0
22	40	60000024	70000024	80000013	0	0
24	35	60000024	70000024	80000005	0	0
30	38	60000024	70000024	80000005	0	0
18	44	60000024	70000024	80000013	0	0
26	44	60000024	70000024	80000005	0	0
32	44	60000024	70000024	80000014	0	0
22	49	60000024	70000024	80000013	0	0
18	54	60000024	70000024	80000005	0	0
26	51	60000024	70000024	80000005	0	0
34	33	60000024	70000024	80000013	0	0
36	26	60000024	70000024	80000005	0	0
39	19	60000024	70000024	80000014	0	0
45	20	60000024	70000024	80000013	0	0
42	24	60000024	70000024	80000005	0	0
41	30	60000024	70000024	80000005	0	0
48	24	60000024	70000024	80000013	0	0
46	29	60000024	70000024	80000005	0	0
37	40	60000024	70000024	80000014	0	0
43	35	60000024	70000024	80000013	0	0
36	46	60000024	70000024	80000005	0	0
40	52	60000024	70000024	80000005	0	0
42	44	60000024	70000024	80000013	0	0
53	23	60000025	70000025	80000005	0	0
52	29	60000025	70000025	80000005	0	0
49	36	60000025	70000025	80000013	0	0
58	25	60000025	70000025	80000005	0	0
56	33	60000025	70000025	80000005	0	0
60	30	60000025	70000025	80000013	0	0
47	41	60000025	70000025	80000005	0	0
54	37	60000025	70000025	80000005	0	0
60	38	60000025	70000025	80000013	0	0
44	48	60000025	70000025	80000005	0	0
50	45	60000025	70000025	80000005	0	0
48	50	60000025	70000025	80000013	0	0
54	49	60000025	70000025	80000005	0	0
56	43	60000025	70000025	80000005	0	0
60	47	60000025	70000025	80000013	0	0
64	42	60000025	70000025	80000005	0	0
67	46	60000025	70000025	80000005	0	0
73	45	60000025	70000025	80000013	0	0
77	43	60000025	70000025	80000005	0	0
59	52	60000025	70000025	80000005	0	0
65	51	60000025	70000025	80000013	0	0
66	29	60000025	70000025	80000005	0	0
65	35	60000025	70000025	80000005	0	0
72	29	60000025	70000025	80000013	0	0
74	35	60000025	70000025	80000005	0	0
69	38	60000025	70000025	80000005	0	0
71	50	60000025	70000025	80000013	0	0
76	52	60000025	70000025	80000005	0	0
23	57	60000026	70000026	80000005	0	0
19	63	60000026	70000026	80000013	0	0
28	59	60000026	70000026	80000005	0	0
33	56	60000026	70000026	80000005	0	0
38	59	60000026	70000026	80000013	0	0
24	65	60000026	70000026	80000005	0	0
19	93	60000026	70000026	80000005	0	0
14	89	60000026	70000026	80000013	0	0
20	87	60000026	70000026	80000005	0	0
16	84	60000026	70000026	80000005	0	0
13	76	60000026	70000026	80000013	0	0
18	77	60000026	70000026	80000005	0	0
18	69	60000026	70000026	80000005	0	0
23	82	60000026	70000026	80000013	0	0
24	95	60000026	70000026	80000005	0	0
26	89	60000026	70000026	80000005	0	0
29	97	60000026	70000026	80000013	0	0
32	91	60000026	70000026	80000005	0	0
