X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	62	60000061	70000061	80000006	0	0
23	59	60000061	70000061	80000006	0	0
18	66	60000061	70000061	80000013	0	0
27	57	60000061	70000061	80000006	0	0
26	51	60000061	70000061	80000006	0	0
28	47	60000061	70000061	80000013	0	0
32	45	60000061	70000061	80000006	0	0
34	51	60000061	70000061	80000006	0	0
33	58	60000061	70000061	80000013	0	0
34	64	60000061	70000061	80000006	0	0
30	69	60000061	70000061	80000006	0	0
17	72	60000061	70000061	80000013	0	0
37	68	60000061	70000061	80000006	0	0
35	73	60000061	70000061	80000006	0	0
29	77	60000061	70000061	80000013	0	0
17	79	60000061	70000061	80000006	0	0
21	82	60000061	70000061	80000006	0	0
26	82	60000061	70000061	80000013	0	0
34	81	60000061	70000061	80000006	0	0
37	82	60000061	70000061	80000006	0	0
17	85	60000062	70000062	80000013	0	0
18	93	60000062	70000062	80000006	0	0
17	100	60000062	70000062	80000006	0	0
25	88	60000062	70000062	80000013	0	0
28	92	60000062	70000062	80000006	0	0
37	92	60000062	70000062	80000006	0	0
42	95	60000062	70000062	80000013	0	0
25	100	60000062	70000062	80000006	0	0
41	106	60000062	70000062	80000006	0	0
38	102	60000062	70000062	80000013	0	0
33	105	60000062	70000062	80000006	0	0
29	103	60000062	70000062	80000006	0	0
21	104	60000062	70000062	80000013	0	0
41	90	60000062	70000062	80000006	0	0
47	92	60000062	70000062	80000006	0	0
50	93	60000062	70000062	80000013	0	0
24	46	60000063	70000063	80000006	0	0
19	46	60000063	70000063	80000006	0	0
18	40	60000063	70000063	80000013	0	0
19	34	60000063	70000063	80000006	0	0
27	38	60000063	70000063	80000014	0	0
22	28	60000063	70000063	80000013	0	0
27	25	60000063	70000063	80000006	0	0
32	27	60000063	70000063	80000006	0	0
35	32	60000063	70000063	80000013	0	0
34	40	60000063	70000063	80000006	0	0
39	36	60000063	70000063	80000014	0	0
44	34	60000063	70000063	80000013	0	0
36	23	60000063	70000063	80000006	0	0
41	21	60000063	70000063	80000006	0	0
45	26	60000063	70000063	80000013	0	0
48	31	60000063	70000063	80000006	0	0
53	32	60000063	70000063	80000014	0	0
56	27	60000063	70000063	80000013	0	0
54	21	60000063	70000063	80000006	0	0
59	20	60000063	70000063	80000006	0	0
64	20	60000063	70000063	80000013	0	0
67	24	60000063	70000063	80000006	0	0
56	35	60000063	70000063	80000014	0	0
58	40	60000063	70000063	80000013	0	0
62	40	60000063	70000063	80000006	0	0
17	109	60000064	70000064	80000006	0	0
18	119	60000064	70000064	80000013	0	0
21	116	60000064	70000064	80000006	0	0
26	118	60000064	70000064	80000014	0	0
31	115	60000064	70000064	80000013	0	0
33	121	60000064	70000064	80000006	0	0
37	117	60000064	70000064	80000006	0	0
41	119	60000064	70000064	80000013	0	0
46	121	60000064	70000064	80000006	0	0
47	115	60000064	70000064	80000014	0	0
51	118	60000064	70000064	80000013	0	0
56	119	60000064	70000064	80000006	0	0
60	119	60000064	70000064	80000006	0	0
61	112	60000064	70000064	80000013	0	0
67	104	60000064	70000064	80000006	0	0
61	103	60000064	70000064	80000014	0	0
66	95	60000064	70000064	80000013	0	0
61	94	60000064	70000064	80000006	0	0
64	117	60000064	70000064	80000006	0	0
69	28	60000065	70000065	80000013	0	0
74	28	60000065	70000065	80000006	0	0
77	20	60000065	70000065	80000006	0	0
79	26	60000065	70000065	80000013	0	0
83	28	60000065	70000065	80000006	0	0
67	40	60000065	70000065	80000006	0	0
73	34	60000065	70000065	80000013	0	0
73	40	60000065	70000065	80000006	0	0
83	36	60000065	70000065	80000006	0	0
65	46	60000065	70000065	80000013	0	0
67	52	60000065	70000065	80000006	0	0
74	45	60000065	70000065	80000006	0	0
73	52	60000065	70000065	80000013	0	0
84	43	60000065	70000065	80000006	0	0
83	51	60000065	70000065	80000006	0	0
79	56	60000065	70000065	80000013	0	0
79	61	60000065	70000065	80000006	0	0
84	62	60000065	70000065	80000006	0	0
81	66	60000065	70000065	80000013	0	0
76	65	60000066	70000066	80000006	0	0
71	66	60000066	70000066	80000006	0	0
67	68	60000066	70000066	80000013	0	0
64	74	60000066	70000066	80000006	0	0
61	76	60000066	70000066	80000006	0	0
61	82	60000066	70000066	80000013	0	0
65	84	60000066	70000066	80000006	0	0
62	88	60000066	70000066	80000006	0	0
82	84	60000066	70000066	80000013	0	0
82	90	60000066	70000066	80000006	0	0
79	96	60000066	70000066	80000006	0	0
85	96	60000066	70000066	80000013	0	0
77	101	60000066	70000066	80000006	0	0
86	103	60000066	70000066	80000006	0	0
