X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	22	60010063	70010063	80000016	0	0
15	25	60010063	70010063	80000016	0	0
19	27	60010063	70010063	80000016	0	0
22	18	60010063	70010063	80000016	0	0
27	18	60010063	70010063	80000016	0	0
29	23	60010063	70010063	80000016	0	0
32	19	60010063	70010063	80000016	0	0
20	33	60010063	70010063	80000016	0	0
19	38	60010063	70010063	80000016	0	0
23	41	60010063	70010063	80000016	0	0
14	43	60010063	70010063	80000016	0	0
14	48	60010063	70010063	80000016	0	0
23	49	60010063	70010063	80000016	0	0
14	54	60010063	70010063	80000016	0	0
19	55	60010063	70010063	80000016	0	0
23	59	60010063	70010063	80000016	0	0
24	63	60010063	70010063	80000016	0	0
47	47	60010063	70010063	80000016	0	0
27	62	60010063	70010063	80000016	0	0
31	59	60010063	70010063	80000016	0	0
37	59	60010063	70010063	80000016	0	0
36	54	60010063	70010063	80000016	0	0
36	46	60010063	70010063	80000016	0	0
44	59	60010063	70010063	80000016	0	0
45	53	60010063	70010063	80000016	0	0
47	57	60010063	70010063	80000016	0	0
37	19	60010063	70010063	80000016	0	0
43	19	60010063	70010063	80000016	0	0
47	22	60010063	70010063	80000016	0	0
45	24	60010063	70010063	80000016	0	0
34	33	60010063	70010063	80000016	0	0
33	38	60010063	70010063	80000016	0	0
38	34	60010063	70010063	80000016	0	0
35	36	63000011	73000011	80000031	0	0
47	30	60010063	70010063	80000016	0	0
47	40	60010063	70010063	80000016	0	0
37	38	60010063	70010063	80000016	0	0
