X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
29	55	63010121	73010121	83010121	0	0
50	24	63010120	73010120	83010120	0	0
41	21	63010120	73010120	83010120	0	0
42	33	63010120	73010120	83010120	0	0
47	28	63010120	73010120	83010120	0	0
46	39	63010120	73010120	83010120	0	0
40	40	63010120	73010120	83010120	0	0
53	43	63010120	73010120	83010120	0	0
43	24	63010121	73010121	83010121	0	0
68	19	63010120	73010120	83010120	0	0
63	26	63010120	73010120	83010120	0	0
57	29	63010121	73010121	83010121	0	0
75	25	63010120	73010120	83010120	0	0
61	41	63010121	73010121	83010121	0	0
82	38	63010121	73010121	83010121	0	0
75	40	63010120	73010120	83010120	0	0
86	37	63010120	73010120	83010120	0	0
85	44	63010120	73010120	83010120	0	0
78	48	63010120	73010120	83010120	0	0
72	44	63010120	73010120	83010120	0	0
64	49	63010120	73010120	83010120	0	0
75	30	63010121	73010121	83010121	0	0
88	50	63010121	73010121	83010121	0	0
98	51	63010120	73010120	83010120	0	0
91	55	63010120	73010120	83010120	0	0
104	56	63010120	73010120	83010120	0	0
96	58	63010120	73010120	83010120	0	0
105	66	63010120	73010120	83010120	0	0
98	69	63010120	73010120	83010120	0	0
105	25	63010121	73010121	83010121	0	0
100	76	63010121	73010121	83010121	0	0
88	79	63010120	73010120	83010120	0	0
89	71	63010120	73010120	83010120	0	0
86	63	63010120	73010120	83010120	0	0
79	57	63010120	73010120	83010120	0	0
77	66	63010120	73010120	83010120	0	0
69	59	63010120	73010120	83010120	0	0
73	49	63010120	73010120	83010120	0	0
61	59	63010120	73010120	83010120	0	0
68	65	63010120	73010120	83010120	0	0
57	50	63010120	73010120	83010120	0	0
43	48	63010121	73010121	83010121	0	0
47	51	63010120	73010120	83010120	0	0
35	50	63010120	73010120	83010120	0	0
39	55	63010120	73010120	83010120	0	0
46	57	63010120	73010120	83010120	0	0
21	53	63010120	73010120	83010120	0	0
25	59	63010120	73010120	83010120	0	0
30	61	63010120	73010120	83010120	0	0
42	59	63010121	73010121	83010121	0	0
45	138	63010121	73010121	83010121	0	0
37	70	63010120	73010120	83010120	0	0
44	67	63010120	73010120	83010120	0	0
56	64	63010121	73010121	83010121	0	0
49	69	63010120	73010120	83010120	0	0
43	72	63010120	73010120	83010120	0	0
20	72	63010120	73010120	83010120	0	0
16	78	63010120	73010120	83010120	0	0
21	79	63010121	73010121	83010121	0	0
23	120	63010121	73010121	83010121	0	0
34	77	63010120	73010120	83010120	0	0
29	82	63010120	73010120	83010120	0	0
19	89	63010120	73010120	83010120	0	0
18	97	63010120	73010120	83010120	0	0
26	92	63010120	73010120	83010120	0	0
33	86	63010120	73010120	83010120	0	0
19	107	63010120	73010120	83010120	0	0
27	101	63010120	73010120	83010120	0	0
34	95	63010120	73010120	83010120	0	0
16	113	63010120	73010120	83010120	0	0
30	130	63010121	73010121	83010121	0	0
29	108	63010120	73010120	83010120	0	0
37	104	63010120	73010120	83010120	0	0
16	120	63010120	73010120	83010120	0	0
24	112	63010121	73010121	83010121	0	0
30	120	63010120	73010120	83010120	0	0
35	118	63010120	73010120	83010120	0	0
18	127	63010120	73010120	83010120	0	0
34	135	63010121	73010121	83010121	0	0
36	124	63010120	73010120	83010120	0	0
23	134	63010120	73010120	83010120	0	0
28	126	63010121	73010121	83010121	0	0
37	129	63010120	73010120	83010120	0	0
30	139	63010120	73010120	83010120	0	0
39	141	63010120	73010120	83010120	0	0
49	136	63010120	73010120	83010120	0	0
49	128	63010120	73010120	83010120	0	0
46	118	63010120	73010120	83010120	0	0
59	137	63010120	73010120	83010120	0	0
67	139	63010120	73010120	83010120	0	0
67	128	63010120	73010120	83010120	0	0
75	139	63010120	73010120	83010120	0	0
75	127	63010120	73010120	83010120	0	0
78	137	63010121	73010121	83010121	0	0
83	138	63010120	73010120	83010120	0	0
84	125	63010120	73010120	83010120	0	0
90	132	63010120	73010120	83010120	0	0
99	130	63010120	73010120	83010120	0	0
104	122	63010120	73010120	83010120	0	0
93	120	63010120	73010120	83010120	0	0
103	110	63010120	73010120	83010120	0	0
94	108	63010120	73010120	83010120	0	0
101	99	63010120	73010120	83010120	0	0
93	95	63010120	73010120	83010120	0	0
82	85	63010120	73010120	83010120	0	0
78	93	63010120	73010120	83010120	0	0
81	99	63010120	73010120	83010120	0	0
82	110	63010120	73010120	83010120	0	0
79	119	63010120	73010120	83010120	0	0
67	113	63010120	73010120	83010120	0	0
69	119	63010120	73010120	83010120	0	0
48	83	63010121	73010121	83010121	0	0
58	77	63010121	73010121	83010121	0	0
51	94	63010121	73010121	83010121	0	0
61	92	63010121	73010121	83010121	0	0
39	91	63010121	73010121	83010121	0	0
42	75	63010121	73010121	83010121	0	0
43	97	63010121	73010121	83010121	0	0
68	74	63010121	73010121	83010121	0	0
64	84	63010121	73010121	83010121	0	0
75	86	63010121	73010121	83010121	0	0
77	72	63010121	73010121	83010121	0	0
50	83	63010121	73010121	83010121	0	0
51	106	63010121	73010121	83010121	0	0
42	106	63010121	73010121	83010121	0	0
40	121	63010121	73010121	83010121	0	0
30	66	63010121	73010121	83010121	0	0
95	44	63010121	73010121	83010121	0	0
101	22	63010121	73010121	83010121	0	0
103	31	63010121	73010121	83010121	0	0
95	25	63010121	73010121	83010121	0	0
95	81	63010121	73010121	83010121	0	0
96	102	63010121	73010121	83010121	0	0
78	108	63010121	73010121	83010121	0	0
87	110	63010121	73010121	83010121	0	0
84	130	63010121	73010121	83010121	0	0
68	134	63010121	73010121	83010121	0	0
22	102	63010120	73010120	83010120	0	0
21	90	63010120	73010120	83010120	0	0
46	73	63010120	73010120	83010120	0	0
55	71	63010120	73010120	83010120	0	0
54	80	63010120	73010120	83010120	0	0
43	83	63010120	73010120	83010120	0	0
49	89	63010120	73010120	83010120	0	0
87	115	63010121	73010121	83010121	0	0
71	118	63010120	73010120	83010120	0	0
99	106	63010120	73010120	83010120	0	0
101	126	63010120	73010120	83010120	0	0
71	129	63010120	73010120	83010120	0	0
80	133	63010120	73010120	83010120	0	0
76	34	63010120	73010120	83010120	0	0
80	42	63010120	73010120	83010120	0	0
68	52	63010120	73010120	83010120	0	0
86	54	63010120	73010120	83010120	0	0
95	50	63010120	73010120	83010120	0	0
46	18	63010120	73010120	83010120	0	0
15	85	63010120	73010120	83010120	0	0
23	139	63010120	73010120	83010120	0	0
33	138	63010120	73010120	83010120	0	0
34	129	63010120	73010120	83010120	0	0
73	120	63010120	73010120	83010120	0	0
81	127	63010120	73010120	83010120	0	0
93	112	63010121	73010121	83010121	0	0
105	117	63010121	73010121	83010121	0	0
89	123	63010121	73010121	83010121	0	0
76	116	63010121	73010121	83010121	0	0
66	97	63010121	73010121	83010121	0	0
74	98	63010121	73010121	83010121	0	0
70	92	63010121	73010121	83010121	0	0
56	102	63010121	73010121	83010121	0	0
58	109	63010121	73010121	83010121	0	0
64	107	63010121	73010121	83010121	0	0
52	113	63010121	73010121	83010121	0	0
57	94	63010121	73010121	83010121	0	0
64	77	63010121	73010121	83010121	0	0
74	78	63010121	73010121	83010121	0	0
69	85	63010121	73010121	83010121	0	0
82	76	63010121	73010121	83010121	0	0
78	81	63010121	73010121	83010121	0	0
38	77	63010121	73010121	83010121	0	0
28	87	63010121	73010121	83010121	0	0
26	68	63010121	73010121	83010121	0	0
31	72	63010121	73010121	83010121	0	0
18	57	63010121	73010121	83010121	0	0
32	111	63010121	73010121	83010121	0	0
40	112	63010121	73010121	83010121	0	0
42	115	63010121	73010121	83010121	0	0
61	64	63010121	73010121	83010121	0	0
60	70	63010121	73010121	83010121	0	0
66	56	63010121	73010121	83010121	0	0
91	40	63010121	73010121	83010121	0	0
62	114	63010121	73010121	83010121	0	0
53	133	63010121	73010121	83010121	0	0
53	141	63010121	73010121	83010121	0	0
64	132	63010121	73010121	83010121	0	0
85	140	63010121	73010121	83010121	0	0
82	116	63010121	73010121	83010121	0	0
81	102	63010121	73010121	83010121	0	0
76	102	63010121	73010121	83010121	0	0
60	97	63010121	73010121	83010121	0	0
65	102	63010121	73010121	83010121	0	0
92	74	63010121	73010121	83010121	0	0
100	80	63010121	73010121	83010121	0	0
81	61	63010121	73010121	83010121	0	0
91	63	63010121	73010121	83010121	0	0
45	111	63010121	73010121	83010121	0	0
48	97	63010121	73010121	83010121	0	0
60	73	63010121	73010121	83010121	0	0
61	81	63010121	73010121	83010121	0	0
49	75	63010121	73010121	83010121	0	0
52	48	63010121	73010121	83010121	0	0
42	52	63010121	73010121	83010121	0	0
57	34	63010121	73010121	83010121	0	0
41	64	63010121	73010121	83010121	0	0
58	43	63010121	73010121	83010121	0	0
53	37	63010121	73010121	83010121	0	0
75	59	63010121	73010121	83010121	0	0
64	71	63010121	73010121	83010121	0	0
69	78	63010121	73010121	83010121	0	0
78	76	63010121	73010121	83010121	0	0
57	85	63010121	73010121	83010121	0	0
43	86	63010121	73010121	83010121	0	0
70	96	63010121	73010121	83010121	0	0
22	124	63010121	73010121	83010121	0	0
20	112	63010121	73010121	83010121	0	0
105	91	63010121	73010121	83010121	0	0
103	70	63010121	73010121	83010121	0	0
85	73	63010121	73010121	83010121	0	0
102	51	63010121	73010121	83010121	0	0
105	56	63010121	73010121	83010121	0	0
87	58	63010121	73010121	83010121	0	0
59	54	63010121	73010121	83010121	0	0
52	58	63010121	73010121	83010121	0	0
49	65	63010121	73010121	83010121	0	0
76	53	63010121	73010121	83010121	0	0
72	35	63010121	73010121	83010121	0	0
25	106	63010121	73010121	83010121	0	0
32	100	63010121	73010121	83010121	0	0
37	109	63010121	73010121	83010123	0	0
53	119	63010121	73010121	83010123	0	0
41	125	63010121	73010121	83010123	0	0
