X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	29	63010208	73010208	80000004	0	0
34	29	63010208	73010208	80000004	0	0
30	42	63010208	73010208	80000004	0	0
45	39	63010208	73010208	80000004	0	0
39	51	63010208	73010208	80000004	0	0
57	35	63010208	73010208	80000004	0	0
47	59	63010208	73010208	80000004	0	0
56	48	63010208	73010208	80000004	0	0
69	55	63010208	73010208	80000004	0	0
59	61	63010208	73010208	80000004	0	0
76	68	63010208	73010208	80000004	0	0
66	77	63010208	73010208	80000004	0	0
88	85	63010208	73010208	80000004	0	0
79	80	63010208	73010208	80000004	0	0
82	95	63010208	73010208	80000004	0	0
88	106	63010208	73010208	80000004	0	0
72	117	63010208	73010208	80000004	0	0
73	135	63010208	73010208	80000004	0	0
39	68	63010208	73010208	80000004	0	0
34	86	63010208	73010208	80000004	0	0
22	96	63010208	73010208	80000004	0	0
32	108	63010208	73010208	80000004	0	0
15	117	63010208	73010208	80000004	0	0
28	122	63010208	73010208	80000004	0	0
40	127	63010208	73010208	80000004	0	0
19	136	63010208	73010208	80000004	0	0
29	136	63010208	73010208	80000004	0	0
54	141	63010208	73010208	80000004	0	0
43	154	63010210	73010210	80000004	0	0
54	160	63010210	73010210	80000004	0	0
62	148	63010210	73010210	80000004	0	0
72	156	63010210	73010210	80000004	0	0
65	131	63010210	73010210	80000004	0	0
45	134	63010210	73010210	80000004	0	0
80	126	63010210	73010210	80000004	0	0
71	124	63010210	73010210	80000004	0	0
87	117	63010210	73010210	80000004	0	0
76	103	63010210	73010210	80000004	0	0
88	90	63010210	73010210	80000004	0	0
74	87	63010210	73010210	80000004	0	0
72	73	63010210	73010210	80000004	0	0
66	62	63010210	73010210	80000004	0	0
60	73	63010210	73010210	80000004	0	0
63	48	63010210	73010210	80000004	0	0
65	59	63010210	73010210	80000004	0	0
51	34	63010210	73010210	80000004	0	0
63	35	63010210	73010210	80000004	0	0
27	21	63010210	73010210	80000004	0	0
25	38	63010210	73010210	80000004	0	0
39	34	63010210	73010210	80000004	0	0
35	49	63010210	73010210	80000004	0	0
47	48	63010210	73010210	80000004	0	0
35	41	63010209	73010209	80000006	0	0
20	17	63010209	73010209	80000006	0	0
51	39	63010209	73010209	80000006	0	0
33	67	63010209	73010209	80000006	0	0
35	75	63010209	73010209	80000006	0	0
47	73	63010209	73010209	80000006	0	0
54	72	63010209	73010209	80000006	0	0
26	80	63010209	73010209	80000006	0	0
32	88	63010209	73010209	80000006	0	0
24	94	63010209	73010209	80000006	0	0
32	100	63010209	73010209	80000006	0	0
16	104	63010209	73010209	80000006	0	0
32	115	63010209	73010209	80000006	0	0
22	112	63010209	73010209	80000006	0	0
13	116	63010209	73010209	80000006	0	0
20	124	63010209	73010209	80000006	0	0
11	126	63010209	73010209	80000006	0	0
35	125	63010209	73010209	80000006	0	0
25	135	63010209	73010209	80000006	0	0
39	132	63010209	73010209	80000006	0	0
35	144	63010209	73010209	80000006	0	0
27	125	63010209	73010209	80000006	0	0
25	103	63010209	73010209	80000006	0	0
78	89	63010208	73010208	80000004	0	0
71	144	63010208	73010208	80000004	0	0
59	138	63010208	73010208	80000004	0	0
50	149	63010208	73010208	80000004	0	0
46	138	63010208	73010208	80000004	0	0
48	157	63010208	73010208	80000004	0	0
68	152	63010208	73010208	80000004	0	0
63	143	63010208	73010208	80000004	0	0
39	146	63010208	73010208	80000004	0	0
58	152	63010208	73010208	80000004	0	0
76	118	63010210	73010210	80000004	0	0
80	108	63010210	73010210	80000004	0	0
74	128	63010210	73010210	80000004	0	0
87	97	63010210	73010210	80000004	0	0
71	80	63010210	73010210	80000004	0	0
84	85	63010210	73010210	80000004	0	0
75	93	63010210	73010210	80000004	0	0
64	69	63010210	73010210	80000004	0	0
51	63	63010210	73010210	80000004	0	0
56	53	63010210	73010210	80000004	0	0
63	53	63010210	73010210	80000004	0	0
55	41	63010210	73010210	80000004	0	0
63	42	63010210	73010210	80000004	0	0
25	30	63010210	73010210	80000004	0	0
