X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
76	108	60000058	70000058	80000006	0	0
16	62	60000058	70000058	80000006	0	0
14	52	60000058	70000058	80000013	0	0
16	43	60000058	70000058	80000006	0	0
16	32	60000058	70000058	80000014	0	0
16	25	60000058	70000058	80000013	0	0
23	17	60000058	70000058	80000006	0	0
25	31	60000058	70000058	80000006	0	0
24	25	60000058	70000058	80000013	0	0
32	17	60000058	70000058	80000006	0	0
33	30	60000058	70000058	80000014	0	0
33	46	60000058	70000058	80000013	0	0
32	60	60000058	70000058	80000006	0	0
34	83	60000058	70000058	80000006	0	0
29	80	60000058	70000058	80000013	0	0
17	80	60000058	70000058	80000006	0	0
14	91	60000058	70000058	80000014	0	0
14	106	60000058	70000058	80000013	0	0
21	112	60000058	70000058	80000006	0	0
31	110	60000058	70000058	80000006	0	0
41	115	60000058	70000058	80000013	0	0
15	126	60000058	70000058	80000006	0	0
15	140	60000058	70000058	80000014	0	0
28	140	60000058	70000058	80000013	0	0
35	143	60000058	70000058	80000006	0	0
45	141	60000058	70000058	80000006	0	0
49	134	60000058	70000058	80000013	0	0
54	140	60000058	70000058	80000006	0	0
59	134	60000058	70000058	80000014	0	0
51	118	60000058	70000058	80000013	0	0
49	99	60000058	70000058	80000006	0	0
51	86	60000058	70000058	80000006	0	0
56	79	60000058	70000058	80000013	0	0
46	47	60000058	70000058	80000006	0	0
54	43	60000058	70000058	80000014	0	0
43	18	60000058	70000058	80000013	0	0
52	19	60000058	70000058	80000006	0	0
67	18	60000058	70000058	80000006	0	0
81	17	60000058	70000058	80000013	0	0
77	32	60000058	70000058	80000006	0	0
90	18	60000058	70000058	80000014	0	0
100	23	60000058	70000058	80000013	0	0
106	30	60000058	70000058	80000006	0	0
106	39	60000058	70000058	80000006	0	0
85	46	60000058	70000058	80000013	0	0
79	51	60000058	70000058	80000006	0	0
106	57	60000058	70000058	80000014	0	0
106	81	60000058	70000058	80000013	0	0
79	73	60000058	70000058	80000006	0	0
105	106	60000058	70000058	80000006	0	0
92	97	60000058	70000058	80000013	0	0
87	107	60000058	70000058	80000006	0	0
102	133	60000058	70000058	80000014	0	0
97	124	60000058	70000058	80000013	0	0
82	124	60000058	70000058	80000006	0	0
77	139	60000058	70000058	80000006	0	0
80	91	60000058	70000058	80000013	0	0
67	81	60000058	70000058	80000006	0	0
100	130	60000059	70000059	80000006	0	0
88	123	60000059	70000059	80000013	0	0
18	62	60000059	70000059	80000006	0	0
16	46	60000059	70000059	80000006	0	0
19	31	60000059	70000059	80000013	0	0
29	32	60000059	70000059	80000006	0	0
72	81	60000059	70000059	80000006	0	0
17	18	60000059	70000059	80000013	0	0
30	24	60000059	70000059	80000006	0	0
47	18	60000059	70000059	80000006	0	0
48	42	60000059	70000059	80000013	0	0
33	63	60000059	70000059	80000006	0	0
16	82	60000059	70000059	80000006	0	0
31	85	60000059	70000059	80000013	0	0
37	81	60000059	70000059	80000006	0	0
15	91	60000059	70000059	80000006	0	0
16	111	60000059	70000059	80000013	0	0
30	114	60000059	70000059	80000006	0	0
14	131	60000059	70000059	80000006	0	0
19	143	60000059	70000059	80000013	0	0
29	137	60000059	70000059	80000006	0	0
38	142	60000059	70000059	80000006	0	0
48	141	60000059	70000059	80000013	0	0
55	134	60000059	70000059	80000006	0	0
60	140	60000059	70000059	80000006	0	0
51	123	60000059	70000059	80000013	0	0
67	143	60000059	70000059	80000006	0	0
78	135	60000059	70000059	80000006	0	0
78	122	60000059	70000059	80000013	0	0
79	102	60000059	70000059	80000006	0	0
89	107	60000059	70000059	80000006	0	0
