X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
18	23	60000052	70000052	80000006	0	0
20	20	60000052	70000052	80000006	0	0
16	27	60000052	70000052	80000013	0	0
21	28	60000052	70000052	80000006	0	0
22	23	60000052	70000052	80000014	0	0
19	33	60000052	70000052	80000013	0	0
19	40	60000052	70000052	80000006	0	0
31	39	60000052	70000052	80000014	0	0
25	39	60000052	70000052	80000013	0	0
15	62	60000053	70000053	80000006	0	0
15	52	60000053	70000053	80000006	0	0
23	52	60000053	70000053	80000013	0	0
23	56	60000053	70000053	80000006	0	0
15	57	60000053	70000053	80000006	0	0
23	62	60000053	70000053	80000013	0	0
19	45	60000053	70000053	80000006	0	0
19	52	60000053	70000053	80000006	0	0
19	62	60000053	70000053	80000013	0	0
29	37	60000052	70000052	80000013	0	0
18	29	60000052	70000052	80000013	0	0
16	22	60000052	70000052	80000013	0	0
15	24	60000052	70000052	80000013	0	0
22	25	60000052	70000052	80000013	0	0
24	21	60000052	70000052	80000013	0	0
24	28	60000052	70000052	80000013	0	0
15	29	60000052	70000052	80000013	0	0
19	36	60000052	70000052	80000013	0	0
