X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
23	22	63010101	73010101	80000005	0	0
29	27	63010101	73010101	80000005	0	0
32	20	63010101	73010101	80000005	0	0
37	23	63010101	73010101	80000005	0	0
41	19	63010101	73010101	80000005	0	0
23	29	63010101	73010101	80000005	0	0
17	30	63010101	73010101	80000005	0	0
43	26	63010101	73010101	80000005	0	0
33	31	63010101	73010101	80000005	0	0
49	23	63010101	73010101	80000005	0	0
57	25	63010101	73010101	80000005	0	0
51	29	63010101	73010101	80000005	0	0
40	33	63010101	73010101	80000005	0	0
47	34	63010101	73010101	80000005	0	0
57	31	63010101	73010101	80000005	0	0
63	27	63010101	73010101	80000005	0	0
64	35	63010101	73010101	80000005	0	0
69	32	63010101	73010101	80000005	0	0
74	29	63010101	73010101	80000005	0	0
75	36	63010101	73010101	80000005	0	0
68	40	63010101	73010101	80000005	0	0
75	46	63010101	73010101	80000005	0	0
61	41	63010101	73010101	80000005	0	0
65	47	63010101	73010101	80000005	0	0
77	56	63010101	73010101	80000005	0	0
70	53	63010101	73010101	80000005	0	0
53	37	63010101	73010101	80000005	0	0
54	45	63010101	73010101	80000005	0	0
47	41	63010101	73010101	80000005	0	0
40	39	63010101	73010101	80000005	0	0
34	38	63010101	73010101	80000005	0	0
23	36	63010101	73010101	80000005	0	0
16	37	63010101	73010101	80000005	0	0
20	43	63010101	73010101	80000005	0	0
30	43	63010101	73010101	80000005	0	0
37	46	63010101	73010101	80000005	0	0
25	49	63010101	73010101	80000005	0	0
19	51	63010101	73010101	80000005	0	0
23	57	63010101	73010101	80000005	0	0
31	56	63010101	73010101	80000005	0	0
40	54	63010101	73010101	80000005	0	0
19	64	63010101	73010101	80000005	0	0
26	65	63010101	73010101	80000005	0	0
36	61	63010101	73010101	80000005	0	0
22	72	63010101	73010101	80000005	0	0
15	74	63010101	73010101	80000005	0	0
30	71	63010101	73010101	80000005	0	0
19	80	63010101	73010101	80000005	0	0
14	86	63010101	73010101	80000005	0	0
27	76	63010101	73010101	80000005	0	0
24	82	63010101	73010101	80000005	0	0
36	68	63010101	73010101	80000005	0	0
35	77	63010101	73010101	80000005	0	0
31	82	63010101	73010101	80000005	0	0
20	88	63010101	73010101	80000005	0	0
19	94	63010101	73010101	80000005	0	0
26	95	63010101	73010101	80000005	0	0
28	89	63010101	73010101	80000005	0	0
32	97	63010101	73010101	80000005	0	0
34	92	63010101	73010101	80000005	0	0
38	100	63010101	73010101	80000005	0	0
38	85	63010101	73010101	80000005	0	0
40	93	63010101	73010101	80000005	0	0
48	103	63010101	73010101	80000005	0	0
49	97	63010101	73010101	80000005	0	0
45	48	63010101	73010101	80000005	0	0
51	52	63010101	73010101	80000005	0	0
46	55	63010101	73010101	80000005	0	0
42	61	63010101	73010101	80000005	0	0
42	68	63010101	73010101	80000005	0	0
40	74	63010101	73010101	80000005	0	0
47	75	63010101	73010101	80000005	0	0
40	81	63010101	73010101	80000005	0	0
47	83	63010101	73010101	80000005	0	0
54	101	63010101	73010101	80000005	0	0
61	102	63010101	73010101	80000005	0	0
58	95	63010101	73010101	80000005	0	0
65	97	63010101	73010101	80000005	0	0
63	89	63010101	73010101	80000005	0	0
52	90	63010101	73010101	80000005	0	0
57	86	63010101	73010101	80000005	0	0
69	89	63010101	73010101	80000005	0	0
53	79	63010101	73010101	80000005	0	0
52	71	63010101	73010101	80000005	0	0
49	64	63010101	73010101	80000005	0	0
52	58	63010101	73010101	80000005	0	0
55	65	63010101	73010101	80000005	0	0
59	72	63010101	73010101	80000005	0	0
60	48	63010101	73010101	80000005	0	0
57	53	63010101	73010101	80000005	0	0
63	55	63010101	73010101	80000005	0	0
61	62	63010101	73010101	80000005	0	0
69	62	63010101	73010101	80000005	0	0
76	64	63010101	73010101	80000005	0	0
60	80	63010101	73010101	80000005	0	0
67	82	63010101	73010101	80000005	0	0
73	79	63010101	73010101	80000005	0	0
65	74	63010101	73010101	80000005	0	0
77	75	63010101	73010101	80000005	0	0
65	68	63010101	73010101	80000005	0	0
71	71	63010101	73010101	80000005	0	0
45	89	63010101	73010101	80000005	0	0
