X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
22	23	60000081	70000081	80000081	0	0
26	18	60000081	70000081	80000081	0	0
29	22	60000081	70000081	80000081	0	0
26	26	60000081	70000081	80000081	0	0
15	25	60000081	70000081	80000081	0	0
19	26	60000081	70000081	80000081	0	0
15	30	60000081	70000081	80000081	0	0
14	35	60000081	70000081	80000081	0	0
16	34	60000081	70000081	80000081	0	0
18	39	60000081	70000081	80000081	0	0
20	35	60000081	70000081	80000081	0	0
18	28	60000081	70000081	80000081	0	0
32	24	60000081	70000081	80000081	0	0
25	33	60000081	70000081	80000081	0	0
22	39	60000081	70000081	80000081	0	0
28	25	60000081	70000081	80000081	0	0
34	28	60000081	70000081	80000081	0	0
30	31	60000081	70000081	80000081	0	0
29	35	60000081	70000081	80000081	0	0
39	28	60000081	70000081	80000081	0	0
36	31	60000081	70000081	80000081	0	0
34	35	60000081	70000081	80000081	0	0
65	30	60000081	70000081	80000081	0	0
62	32	60000081	70000081	80000081	0	0
61	37	60000081	70000081	80000081	0	0
56	39	60000081	70000081	80000081	0	0
60	41	60000081	70000081	80000081	0	0
60	44	60000081	70000081	80000081	0	0
43	24	60000081	70000081	80000081	0	0
48	26	60000081	70000081	80000081	0	0
42	31	60000081	70000081	80000081	0	0
48	31	60000081	70000081	80000081	0	0
48	36	60000081	70000081	80000081	0	0
44	32	60000081	70000081	80000081	0	0
36	36	60000081	70000081	80000081	0	0
40	35	60000081	70000081	80000081	0	0
18	46	60000081	70000081	80000081	0	0
19	41	60000081	70000081	80000081	0	0
24	44	60000081	70000081	80000081	0	0
24	50	60000081	70000081	80000081	0	0
27	39	60000081	70000081	80000081	0	0
28	42	60000081	70000081	80000081	0	0
33	40	60000081	70000081	80000081	0	0
27	47	60000081	70000081	80000081	0	0
31	48	60000081	70000081	80000081	0	0
20	54	60000081	70000081	80000081	0	0
20	60	60000081	70000081	80000081	0	0
24	56	60000081	70000081	80000081	0	0
27	62	60000081	70000081	80000081	0	0
79	49	60000081	70000081	80000081	0	0
75	49	60000081	70000081	80000081	0	0
71	52	60000081	70000081	80000081	0	0
79	54	60000081	70000081	80000081	0	0
80	57	60000081	70000081	80000081	0	0
74	55	60000081	70000081	80000081	0	0
36	53	60000081	70000081	80000081	0	0
36	49	60000081	70000081	80000081	0	0
35	43	60000081	70000081	80000081	0	0
40	45	60000081	70000081	80000081	0	0
41	40	60000081	70000081	80000081	0	0
44	39	60000081	70000081	80000081	0	0
