X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
37	41	63010120	73010120	83010120	0	0
41	92	63010121	73010121	83010121	0	0
43	84	63010121	73010121	83010121	0	0
55	91	63010121	73010121	83010121	0	0
50	89	63010121	73010121	83010121	0	0
38	62	63010121	73010121	83010121	0	0
46	51	63010120	73010120	83010120	0	0
64	86	63010121	73010121	83010121	0	0
66	41	63010120	73010120	83010120	0	0
59	81	63010121	73010121	83010121	0	0
38	86	63010121	73010121	83010121	0	0
67	75	63010121	73010121	83010121	0	0
58	43	63010120	73010120	83010120	0	0
69	59	63010121	73010121	83010121	0	0
63	56	63010121	73010121	83010121	0	0
64	35	63010120	73010120	83010120	0	0
53	58	63010121	73010121	83010121	0	0
64	28	63010120	73010120	83010120	0	0
47	67	63010121	73010121	83010121	0	0
42	64	63010121	73010121	83010121	0	0
56	50	63010120	73010120	83010120	0	0
53	78	63010121	73010121	83010121	0	0
50	83	63010121	73010121	83010121	0	0
46	79	63010121	73010121	83010121	0	0
42	54	63010120	73010120	83010120	0	0
34	64	63010121	73010121	83010121	0	0
50	72	63010121	73010121	83010121	0	0
34	81	63010121	73010121	83010121	0	0
51	53	63010120	73010120	83010120	0	0
58	69	63010121	73010121	83010121	0	0
47	59	63010121	73010121	83010121	0	0
44	70	63010121	73010121	83010121	0	0
34	53	63010120	73010120	83010120	0	0
39	71	63010121	73010121	83010121	0	0
56	63	63010121	73010121	83010121	0	0
33	73	63010121	73010121	83010121	0	0
42	76	63010121	73010121	83010121	0	0
65	63	63010121	73010121	83010121	0	0
61	74	63010121	73010121	83010121	0	0
67	51	63010120	73010120	83010120	0	0
56	33	63010120	73010120	83010120	0	0
32	58	63010121	73010121	83010121	0	0
36	20	63010121	70000033	83010121	0	0
39	14	63010121	70000033	83010121	0	0
45	15	63010121	70000033	83010121	0	0
42	19	63010121	70000033	83010121	0	0
48	22	63010121	70000033	83010121	0	0
40	25	63010121	70000033	83010121	0	0
51	34	63010120	73010120	83010120	0	0
35	34	63010121	70000033	83010121	0	0
46	27	63010121	70000033	83010121	0	0
43	34	63010121	70000033	83010121	0	0
50	42	63010120	73010120	83010120	0	0
40	49	63010120	73010120	83010120	0	0
60	38	63010120	73010120	83010120	0	0
51	28	63010120	73010120	83010120	0	0
55	17	63010120	73010120	83010120	0	0
58	12	63010120	73010120	83010120	0	0
53	22	63010120	73010120	83010120	0	0
44	41	63010120	73010120	83010120	0	0
62	21	63010120	73010120	83010120	0	0
60	25	63010120	73010120	83010120	0	0
50	70	63010122	73010122	83010122	0	0
