X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
22	37	63010219	73010219	83010219	0	0
23	33	63010220	73010220	83010220	0	0
26	34	63010220	73010220	83010220	0	0
24	40	63010220	73010220	83010220	0	0
24	33	63010220	73010220	83010220	0	0
21	34	63010220	73010220	83010220	0	0
25	37	63010219	73010219	83010219	0	0
23	40	63010220	73010220	83010220	0	0
21	39	63010220	73010220	83010220	0	0
26	39	63010220	73010220	83010220	0	0
20	36	63010220	73010220	83010220	0	0
27	36	63010220	73010220	83010220	0	0
