X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
42	82	60000023	70000023	80000005	0	0
47	82	60000023	70000023	80000005	0	0
69	50	60000023	70000023	80000013	0	0
55	83	60000023	70000023	80000005	0	0
59	84	60000023	70000023	80000014	0	0
62	78	60000023	70000023	80000013	0	0
65	80	60000023	70000023	80000005	0	0
61	69	60000023	70000023	80000005	0	0
65	69	60000023	70000023	80000013	0	0
62	41	60000023	70000023	80000005	0	0
63	59	60000023	70000023	80000014	0	0
61	55	60000023	70000023	80000013	0	0
64	49	60000023	70000023	80000005	0	0
64	33	60000023	70000023	80000005	0	0
64	27	60000023	70000023	80000013	0	0
69	26	60000023	70000023	80000005	0	0
31	82	60000023	70000023	80000014	0	0
22	81	60000023	70000023	80000013	0	0
17	84	60000023	70000023	80000005	0	0
13	81	60000023	70000023	80000005	0	0
7	80	60000023	70000023	80000013	0	0
10	76	60000023	70000023	80000005	0	0
13	73	60000023	70000023	80000014	0	0
11	69	60000023	70000023	80000013	0	0
14	66	60000023	70000023	80000005	0	0
11	63	60000023	70000023	80000005	0	0
9	58	60000023	70000023	80000013	0	0
14	58	60000023	70000023	80000005	0	0
11	53	60000023	70000023	80000014	0	0
14	49	60000023	70000023	80000013	0	0
11	44	60000023	70000023	80000005	0	0
14	39	60000023	70000023	80000005	0	0
12	35	60000023	70000023	80000013	0	0
7	30	60000023	70000023	80000005	0	0
14	30	60000023	70000023	80000014	0	0
11	26	60000023	70000023	80000013	0	0
6	23	60000023	70000023	80000005	0	0
14	21	60000023	70000023	80000005	0	0
10	19	60000023	70000023	80000013	0	0
5	16	60000023	70000023	80000005	0	0
5	2	60000023	70000023	80000014	0	0
8	9	60000023	70000023	80000013	0	0
10	2	60000023	70000023	80000005	0	0
11	12	60000023	70000023	80000005	0	0
14	7	60000024	70000024	80000013	0	0
17	2	60000024	70000024	80000005	0	0
15	15	60000024	70000024	80000014	0	0
20	20	60000024	70000024	80000013	0	0
19	11	60000024	70000024	80000005	0	0
21	5	60000024	70000024	80000005	0	0
25	1	60000024	70000024	80000013	0	0
26	7	60000024	70000024	80000005	0	0
23	15	60000024	70000024	80000014	0	0
25	20	60000024	70000024	80000013	0	0
28	15	60000024	70000024	80000005	0	0
31	20	60000024	70000024	80000005	0	0
30	11	60000024	70000024	80000013	0	0
29	3	60000024	70000024	80000005	0	0
33	15	60000024	70000024	80000014	0	0
36	19	60000024	70000024	80000013	0	0
34	1	60000024	70000024	80000005	0	0
32	6	60000024	70000024	80000005	0	0
35	10	60000024	70000024	80000013	0	0
38	5	60000024	70000024	80000005	0	0
39	11	60000024	70000024	80000014	0	0
39	15	60000024	70000024	80000013	0	0
43	19	60000024	70000024	80000005	0	0
44	14	60000024	70000024	80000005	0	0
42	7	60000024	70000024	80000013	0	0
43	2	60000024	70000024	80000005	0	0
49	1	60000024	70000024	80000014	0	0
48	6	60000024	70000024	80000013	0	0
50	19	60000024	70000024	80000005	0	0
55	15	60000024	70000024	80000005	0	0
56	20	60000024	70000024	80000013	0	0
60	16	60000024	70000024	80000005	0	0
57	11	60000024	70000024	80000014	0	0
54	2	60000024	70000024	80000013	0	0
59	3	60000024	70000024	80000005	0	0
64	2	60000024	70000024	80000005	0	0
71	3	60000024	70000024	80000013	0	0
73	9	60000024	70000024	80000005	0	0
64	15	60000024	70000024	80000005	0	0
70	15	60000024	70000024	80000013	0	0
73	19	60000024	70000024	80000005	0	0
35	80	66666666	76666666	80020001	0	0
42	80	66666666	76666666	80020001	0	0
