X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
24	24	60000047	70000047	80000010	0	0
22	29	60000047	70000047	80000010	0	0
19	37	60000047	70000047	80000010	0	0
19	42	60000047	70000047	80000010	0	0
24	32	60000047	70000047	80000010	0	0
23	49	61000009	71000009	80000011	0	0
26	40	60000047	70000047	80000010	0	0
20	56	60000047	70000047	80000010	0	0
24	52	60000047	70000047	80000010	0	0
25	58	60000047	70000047	80000010	0	0
21	26	60000048	70000048	80000010	0	0
22	34	60000048	70000048	80000010	0	0
27	35	60000048	70000048	80000010	0	0
20	33	60000048	70000048	80000010	0	0
26	43	60000048	70000048	80000010	0	0
20	44	60000048	70000048	80000010	0	0
25	47	60000048	70000048	80000010	0	0
21	51	60000048	70000048	80000010	0	0
22	59	60000048	70000048	80000010	0	0
23	56	60000048	70000048	80000010	0	0
22	45	60000047	70000047	80000010	0	0
