X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
15	27	60000058	70000058	80000006	0	0
24	20	60000058	70000058	80000006	0	0
36	22	60000058	70000058	80000013	0	0
48	21	60000058	70000058	80000006	0	0
66	20	60000058	70000058	80000014	0	0
77	25	60000058	70000058	80000013	0	0
77	44	60000058	70000058	80000006	0	0
67	48	60000058	70000058	80000006	0	0
72	72	60000058	70000058	80000013	0	0
59	72	60000058	70000058	80000006	0	0
75	101	60000058	70000058	80000014	0	0
68	92	60000058	70000058	80000013	0	0
53	89	60000058	70000058	80000006	0	0
44	102	60000058	70000058	80000006	0	0
33	101	60000058	70000058	80000013	0	0
30	88	60000058	70000058	80000006	0	0
19	101	60000058	70000058	80000014	0	0
14	89	60000058	70000058	80000013	0	0
14	73	60000058	70000058	80000006	0	0
26	72	60000058	70000058	80000006	0	0
14	58	60000058	70000058	80000013	0	0
20	46	60000058	70000058	80000006	0	0
31	47	60000058	70000058	80000014	0	0
41	72	60000058	70000058	80000013	0	0
50	64	60000058	70000058	80000006	0	0
48	45	60000058	70000058	80000006	0	0
52	54	60000058	70000058	80000013	0	0
16	22	60000058	70000058	80000006	0	0
31	25	60000058	70000058	80000014	0	0
45	23	60000059	70000059	80000013	0	0
62	22	60000059	70000059	80000006	0	0
76	30	60000059	70000059	80000006	0	0
76	49	60000059	70000059	80000013	0	0
53	45	60000059	70000059	80000006	0	0
67	54	60000059	70000059	80000006	0	0
61	73	60000059	70000059	80000013	0	0
67	101	60000059	70000059	80000006	0	0
78	91	60000059	70000059	80000006	0	0
56	90	60000059	70000059	80000013	0	0
44	91	60000059	70000059	80000006	0	0
45	103	60000059	70000059	80000006	0	0
29	101	60000059	70000059	80000013	0	0
32	88	60000059	70000059	80000006	0	0
20	103	60000059	70000059	80000006	0	0
14	79	60000059	70000059	80000013	0	0
31	72	60000059	70000059	80000006	0	0
15	46	60000059	70000059	80000006	0	0
27	49	60000059	70000059	80000013	0	0
48	72	60000059	70000059	80000006	0	0
20	20	60000059	70000059	80000006	0	0
42	28	60000059	70000059	80000013	0	0
56	22	60000059	70000059	80000006	0	0
71	22	60000059	70000059	80000006	0	0
67	63	60000059	70000059	80000013	0	0
67	81	60000059	70000059	80000006	0	0
50	75	60000059	70000059	80000006	0	0
70	101	60000059	70000059	80000013	0	0
77	96	60000059	70000059	80000006	0	0
50	94	60000059	70000059	80000006	0	0
35	93	60000059	70000059	80000013	0	0
24	101	60000060	70000060	80000006	0	0
23	90	60000060	70000060	80000006	0	0
36	79	60000060	70000060	80000013	0	0
19	72	60000060	70000060	80000006	0	0
35	64	60000060	70000060	80000006	0	0
25	50	60000060	70000060	80000013	0	0
49	51	60000060	70000060	80000006	0	0
35	48	60000060	70000060	80000006	0	0
16	30	60000060	70000060	80000013	0	0
27	20	60000060	70000060	80000006	0	0
41	20	60000060	70000060	80000006	0	0
76	20	60000060	70000060	80000013	0	0
77	40	60000060	70000060	80000006	0	0
69	73	60000060	70000060	80000006	0	0
54	73	60000060	70000060	80000013	0	0
71	94	60000060	70000060	80000006	0	0
75	97	60000060	70000060	80000006	0	0
62	90	60000060	70000060	80000013	0	0
50	84	60000060	70000060	80000006	0	0
37	101	60000060	70000060	80000006	0	0
25	84	60000060	70000060	80000013	0	0
26	93	60000060	70000060	80000006	0	0
15	95	60000060	70000060	80000006	0	0
22	73	60000060	70000060	80000013	0	0
35	56	60000060	70000060	80000006	0	0
17	51	60000060	70000060	80000006	0	0
34	44	60000060	70000060	80000013	0	0
52	50	60000060	70000060	80000006	0	0
50	58	60000060	70000060	80000006	0	0
46	48	60000060	70000060	80000013	0	0
51	22	60000060	70000060	80000006	0	0
49	101	60000060	70000060	80000006	0	0
15	63	60000060	70000060	80000013	0	0
50	48	61000012	71000012	80000007	0	0
72	96	61000012	71000012	80000007	0	0
24	46	64010003	74010003	80010003	0	0
27	86	60000060	70000060	80000006	0	0
21	87	60000060	70000060	80000006	0	0
35	87	60000060	70000060	80000006	0	0
14	98	60000060	70000060	80000006	0	0
18	103	60000060	70000060	80000006	0	0
28	103	60000060	70000060	80000006	0	0
26	88	60000060	70000060	80000006	0	0
35	96	60000060	70000060	80000006	0	0
35	102	60000060	70000060	80000006	0	0
14	103	60000060	70000060	80000006	0	0
18	88	60000060	70000060	80000006	0	0
