X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
21	23	60000041	70000041	80000010	0	0
17	29	60000041	70000041	80000010	0	0
15	19	60000041	70000041	80000010	0	0
31	20	60000041	70000041	80000010	0	0
26	28	60000041	70000041	80000010	0	0
28	32	60000041	70000041	80000010	0	0
20	34	60000041	70000041	80000010	0	0
26	35	60000041	70000041	80000010	0	0
15	40	60000041	70000041	80000010	0	0
21	41	60000041	70000041	80000010	0	0
31	39	60000042	70000042	80000010	0	0
25	42	60000042	70000042	80000010	0	0
23	38	60000042	70000042	80000010	0	0
16	34	60000042	70000042	80000010	0	0
30	28	60000042	70000042	80000010	0	0
25	22	60000042	70000042	80000010	0	0
24	32	60000042	70000042	80000010	0	0
14	24	60000042	70000042	80000010	0	0
30	34	60000042	70000042	80000010	0	0
22	28	60000042	70000042	80000010	0	0
22	34	61000008	71000008	80000011	0	0
