X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	27	63010102	73010102	80000005	0	0
27	23	63010102	73010102	80000005	0	0
29	30	63010102	73010102	80000005	0	0
35	23	63010102	73010102	80000005	0	0
34	37	63010102	73010102	80000005	0	0
41	32	63010102	73010102	80000005	0	0
18	40	63010102	73010102	80000005	0	0
34	45	63010102	73010102	80000005	0	0
44	42	63010102	73010102	80000005	0	0
21	51	63010102	73010102	80000005	0	0
24	61	63010102	73010102	80000005	0	0
39	54	63010102	73010102	80000005	0	0
28	70	63010102	73010102	80000005	0	0
39	66	63010102	73010102	80000005	0	0
29	82	63010102	73010102	80000005	0	0
24	85	63010102	73010102	80000005	0	0
17	83	63010102	73010102	80000005	0	0
20	89	63010102	73010102	80000005	0	0
41	77	63010102	73010102	80000005	0	0
41	88	63010102	73010102	80000005	0	0
39	99	63010102	73010102	80000005	0	0
33	107	63010102	73010102	80000005	0	0
31	121	63010102	73010102	80000005	0	0
34	117	63010102	73010102	80000005	0	0
25	107	63010102	73010102	80000005	0	0
23	115	63010102	73010102	80000005	0	0
22	125	63010102	73010102	80000005	0	0
20	131	63010102	73010102	80000005	0	0
49	95	63010102	73010102	80000005	0	0
53	102	63010102	73010102	80000005	0	0
62	102	63010102	73010102	80000005	0	0
53	112	63010102	73010102	80000005	0	0
53	121	63010102	73010102	80000005	0	0
56	125	63010102	73010102	80000005	0	0
98	118	63010102	73010102	80000005	0	0
84	78	63010102	73010102	80000005	0	0
77	84	63010102	73010102	80000005	0	0
92	92	63010102	73010102	80000005	0	0
86	117	63010102	73010102	80000005	0	0
81	108	63010102	73010102	80000005	0	0
73	107	63010102	73010102	80000005	0	0
83	93	63010102	73010102	80000005	0	0
70	102	63010102	73010102	80000005	0	0
44	23	63010102	73010102	80000005	0	0
53	24	63010102	73010102	80000005	0	0
56	30	63010102	73010102	80000005	0	0
47	55	63010102	73010102	80000005	0	0
54	60	63010102	73010102	80000005	0	0
57	69	63010102	73010102	80000005	0	0
64	61	63010102	73010102	80000005	0	0
68	52	63010102	73010102	80000005	0	0
65	44	63010102	73010102	80000005	0	0
61	37	63010102	73010102	80000005	0	0
65	29	63010102	73010102	80000005	0	0
74	29	63010102	73010102	80000005	0	0
79	26	63010102	73010102	80000005	0	0
81	32	63010102	73010102	80000005	0	0
89	28	63010102	73010102	80000005	0	0
79	52	63010102	73010102	80000005	0	0
89	52	63010102	73010102	80000005	0	0
84	59	63010102	73010102	80000005	0	0
84	69	63010102	73010102	80000005	0	0
54	76	63010102	73010102	80000005	0	0
56	83	63010102	73010102	80000005	0	0
60	76	63010102	73010102	80000005	0	0
67	83	63010102	73010102	80000005	0	0
99	92	63010102	73010102	80000005	0	0
102	86	63010102	73010102	80000005	0	0
99	75	63010102	73010102	80000005	0	0
96	48	63010102	73010102	80000005	0	0
91	43	63010102	73010102	80000005	0	0
96	35	63010102	73010102	80000005	0	0
104	35	63010102	73010102	80000005	0	0
