X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
19	43	60000056	70000056	80000010	0	0
15	19	60000056	70000056	80000010	0	0
14	28	60000056	70000056	80000010	0	0
20	21	60000056	70000056	80000010	0	0
24	19	60000056	70000056	80000010	0	0
24	27	60000056	70000056	80000010	0	0
31	24	60000056	70000056	80000010	0	0
31	32	60000056	70000056	80000010	0	0
18	31	60000056	70000056	80000010	0	0
15	40	60000056	70000056	80000010	0	0
22	41	60000056	70000056	80000010	0	0
26	34	60000056	70000056	80000010	0	0
30	42	60000057	70000057	80000010	0	0
16	24	60000057	70000057	80000010	0	0
23	23	60000057	70000057	80000010	0	0
27	25	60000057	70000057	80000010	0	0
29	20	60000057	70000057	80000010	0	0
19	26	60000057	70000057	80000010	0	0
14	33	60000057	70000057	80000010	0	0
16	41	60000057	70000057	80000010	0	0
23	37	60000057	70000057	80000010	0	0
19	35	60000057	70000057	80000010	0	0
26	42	60000057	70000057	80000010	0	0
29	36	60000057	70000057	80000010	0	0
27	29	60000057	70000057	80000010	0	0
23	31	61000011	71000011	80000011	0	0
