X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
137	32	60000026	70000026	80000005	0	0
136	37	60000026	70000026	80000005	0	0
131	30	60000026	70000026	80000013	0	0
131	36	60000026	70000026	80000005	0	0
126	32	60000026	70000026	80000005	0	0
121	30	60000026	70000026	80000013	0	0
128	41	60000026	70000026	80000005	0	0
132	44	60000026	70000026	80000005	0	0
128	49	60000026	70000026	80000013	0	0
121	36	60000026	70000026	80000005	0	0
116	33	60000026	70000026	80000005	0	0
116	39	60000026	70000026	80000013	0	0
110	30	60000026	70000026	80000005	0	0
112	36	60000026	70000026	80000005	0	0
113	42	60000026	70000026	80000013	0	0
97	41	60000026	70000026	80000005	0	0
97	47	60000026	70000026	80000005	0	0
95	50	60000026	70000026	80000013	0	0
94	58	60000026	70000026	80000005	0	0
101	36	60000026	70000026	80000005	0	0
104	31	60000026	70000026	80000013	0	0
107	36	60000026	70000026	80000005	0	0
108	41	60000026	70000026	80000005	0	0
102	41	60000026	70000026	80000013	0	0
101	50	60000026	70000026	80000005	0	0
104	45	60000026	70000026	80000005	0	0
111	47	60000026	70000026	80000013	0	0
136	52	60000026	70000026	80000005	0	0
132	53	60000026	70000026	80000005	0	0
126	55	60000026	70000026	80000013	0	0
130	58	60000026	70000026	80000005	0	0
127	61	60000026	70000026	80000005	0	0
122	57	60000026	70000026	80000013	0	0
123	62	60000026	70000026	80000005	0	0
119	64	60000026	70000026	80000005	0	0
124	67	60000026	70000026	80000013	0	0
121	71	60000026	70000026	80000005	0	0
115	69	60000026	70000026	80000005	0	0
118	76	60000026	70000026	80000013	0	0
113	74	60000026	70000026	80000005	0	0
109	79	60000026	70000026	80000005	0	0
111	69	60000026	70000026	80000013	0	0
106	64	60000026	70000026	80000005	0	0
106	71	60000026	70000026	80000005	0	0
105	78	60000026	70000026	80000013	0	0
102	96	60000026	70000026	80000005	0	0
98	95	60000026	70000026	80000005	0	0
93	94	60000026	70000026	80000013	0	0
96	88	60000026	70000026	80000005	0	0
100	86	60000026	70000026	80000005	0	0
92	83	60000026	70000026	80000013	0	0
97	81	60000026	70000026	80000005	0	0
103	82	60000026	70000026	80000005	0	0
99	76	60000026	70000026	80000013	0	0
96	71	60000026	70000026	80000005	0	0
101	70	60000026	70000026	80000005	0	0
101	62	60000026	70000026	80000013	0	0
96	64	60000026	70000026	80000005	0	0
98	56	60000026	70000026	80000005	0	0
103	56	60000026	70000026	80000013	0	0
106	50	60000026	70000026	80000005	0	0
92	43	60000027	70000027	80000005	0	0
90	48	60000027	70000027	80000013	0	0
86	51	60000027	70000027	80000005	0	0
87	43	60000027	70000027	80000005	0	0
