X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
31	28	60000015	70000015	80000003	0	0
14	23	60000015	70000015	80000003	0	0
19	20	60000015	70000015	80000003	0	0
23	22	60000015	70000015	80000003	0	0
27	19	60000015	70000015	80000003	0	0
25	26	60000015	70000015	80000003	0	0
15	32	60000015	70000015	80000003	0	0
18	27	60000015	70000015	80000003	0	0
21	32	60000015	70000015	80000003	0	0
13	39	60000015	70000015	80000003	0	0
17	37	60000015	70000015	80000003	0	0
20	40	60000015	70000015	80000003	0	0
26	34	60000015	70000015	80000003	0	0
31	35	60000015	70000015	80000003	0	0
30	41	60000015	70000015	80000003	0	0
25	42	60000015	70000015	80000003	0	0
17	44	60000015	70000015	80000003	0	0
13	48	60000015	70000015	80000003	0	0
22	47	60000015	70000015	80000003	0	0
17	51	60000016	70000016	80000003	0	0
14	55	60000016	70000016	80000003	0	0
18	57	60000016	70000016	80000003	0	0
21	53	60000016	70000016	80000003	0	0
26	53	60000016	70000016	80000003	0	0
24	58	60000016	70000016	80000003	0	0
29	60	60000016	70000016	80000003	0	0
13	68	60000016	70000016	80000003	0	0
16	62	60000016	70000016	80000003	0	0
20	66	60000016	70000016	80000003	0	0
24	63	60000016	70000016	80000003	0	0
29	65	60000016	70000016	80000003	0	0
32	70	60000016	70000016	80000003	0	0
25	69	60000016	70000016	80000003	0	0
21	72	60000016	70000016	80000003	0	0
16	73	60000016	70000016	80000003	0	0
16	81	60000016	70000016	80000003	0	0
20	78	60000016	70000016	80000003	0	0
20	83	60000016	70000016	80000003	0	0
24	78	60000016	70000016	80000003	0	0
26	84	60000016	70000016	80000003	0	0
27	74	60000016	70000016	80000003	0	0
31	77	60000016	70000016	80000003	0	0
28	81	60000016	70000016	80000003	0	0
