X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
13	23	63010211	73010211	80020006	0	0
60	44	63010211	73010211	80020006	0	0
15	24	63010212	73010212	80020006	0	0
11	44	63010212	73010212	80020006	0	0
13	25	63010213	73010213	80020006	0	0
60	24	63010213	73010213	80020006	0	0
58	24	63010214	73010214	80020006	0	0
12	45	63010214	73010214	80020006	0	0
14	44	63010215	73010215	80020006	0	0
34	60	63010215	73010215	80020006	0	0
34	62	63010216	73010216	80020006	0	0
38	65	63010216	73010216	80020006	0	0
38	60	63010211	73010211	80020006	0	0
38	62	63010212	73010212	80020006	0	0
34	65	63010214	73010214	80020006	0	0
60	46	63010213	73010213	80020006	0	0
59	45	63010214	73010214	80020006	0	0
59	26	63010215	73010215	80020006	0	0
