X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
18	18	60000095	70000095	80000095	0	0
22	15	60000095	70000095	80000095	0	0
28	13	60000095	70000095	80000095	0	0
27	17	60000095	70000095	80000095	0	0
25	21	60000095	70000095	80000095	0	0
14	23	60000095	70000095	80000095	0	0
19	20	60000095	70000095	80000095	0	0
23	26	60000095	70000095	80000095	0	0
17	26	60000095	70000095	80000095	0	0
14	31	60000095	70000095	80000095	0	0
16	34	60000095	70000095	80000095	0	0
22	32	60000095	70000095	80000095	0	0
33	17	60000095	70000095	80000095	0	0
34	21	60000095	70000095	80000095	0	0
47	13	60000095	70000095	80000095	0	0
42	14	60000095	70000095	80000095	0	0
45	19	60000095	70000095	80000095	0	0
39	19	60000095	70000095	80000095	0	0
12	82	60000095	70000095	80000095	0	0
15	75	60000095	70000095	80000095	0	0
17	81	60000095	70000095	80000095	0	0
18	73	60000095	70000095	80000095	0	0
21	77	60000095	70000095	80000095	0	0
25	81	60000095	70000095	80000095	0	0
26	74	60000095	70000095	80000095	0	0
83	20	60000095	70000095	80000095	0	0
80	23	60000095	70000095	80000095	0	0
69	21	60000095	70000095	80000095	0	0
71	26	60000095	70000095	80000095	0	0
83	28	60000095	70000095	80000095	0	0
78	30	60000095	70000095	80000095	0	0
74	31	60000095	70000095	80000095	0	0
68	31	60000095	70000095	80000095	0	0
80	35	60000095	70000095	80000095	0	0
75	41	60000095	70000095	80000095	0	0
77	44	60000095	70000095	80000095	0	0
69	38	60000095	70000095	80000095	0	0
29	83	60000095	70000095	80000095	0	0
35	79	60000095	70000095	80000095	0	0
37	75	60000095	70000095	80000095	0	0
45	72	60000095	70000095	80000095	0	0
48	78	60000095	70000095	80000095	0	0
51	77	60000095	70000095	80000095	0	0
55	70	60000095	70000095	80000095	0	0
56	72	60000095	70000095	80000095	0	0
60	75	60000095	70000095	80000095	0	0
66	69	60000095	70000095	80000095	0	0
64	65	60000095	70000095	80000095	0	0
75	51	60000095	70000095	80000095	0	0
71	54	60000095	70000095	80000095	0	0
74	63	60000095	70000095	80000095	0	0
74	66	60000095	70000095	80000095	0	0
70	73	60000095	70000095	80000095	0	0
15	67	60000095	70000095	80000095	0	0
13	59	60000095	70000095	80000095	0	0
18	61	60000095	70000095	80000095	0	0
22	58	60000095	70000095	80000095	0	0
24	65	60000095	70000095	80000095	0	0
28	58	60000095	70000095	80000095	0	0
17	53	60000095	70000095	80000095	0	0
14	49	60000095	70000095	80000095	0	0
17	42	60000095	70000095	80000095	0	0
21	49	60000095	70000095	80000095	0	0
25	44	60000095	70000095	80000095	0	0
24	41	60000095	70000095	80000095	0	0
32	52	60000095	70000095	80000095	0	0
25	33	60000095	70000095	80000095	0	0
32	31	60000095	70000095	80000095	0	0
30	37	60000095	70000095	80000095	0	0
31	40	60000095	70000095	80000095	0	0
37	26	60000095	70000095	80000095	0	0
39	29	60000095	70000095	80000095	0	0
44	23	60000095	70000095	80000095	0	0
51	24	60000095	70000095	80000095	0	0
54	19	60000095	70000095	80000095	0	0
31	77	60000095	70000095	80000095	0	0
28	71	60000095	70000095	80000095	0	0
34	69	60000095	70000095	80000095	0	0
40	69	60000095	70000095	80000095	0	0
27	64	60000095	70000095	80000095	0	0
30	60	60000095	70000095	80000095	0	0
35	56	60000095	70000095	80000095	0	0
35	65	60000095	70000095	80000095	0	0
40	60	60000095	70000095	80000095	0	0
42	62	60000095	70000095	80000095	0	0
21	36	60000095	70000095	80000095	0	0
36	39	60000095	70000095	80000095	0	0
40	34	60000095	70000095	80000095	0	0
30	46	60000095	70000095	80000095	0	0
35	45	60000095	70000095	80000095	0	0
58	65	60000095	70000095	80000095	0	0
58	61	60000095	70000095	80000095	0	0
61	54	60000095	70000095	80000095	0	0
62	59	60000095	70000095	80000095	0	0
66	52	60000095	70000095	80000095	0	0
50	70	60000095	70000095	80000095	0	0
45	68	60000095	70000095	80000095	0	0
50	62	60000095	70000095	80000095	0	0
52	61	60000095	70000095	80000095	0	0
51	54	60000095	70000095	80000095	0	0
54	50	60000095	70000095	80000095	0	0
56	56	60000095	70000095	80000095	0	0
47	29	60000095	70000095	80000095	0	0
45	35	60000095	70000095	80000095	0	0
49	31	60000095	70000095	80000095	0	0
56	23	60000095	70000095	80000095	0	0
55	25	60000095	70000095	80000095	0	0
50	38	60000095	70000095	80000095	0	0
55	38	60000095	70000095	80000095	0	0
55	41	60000095	70000095	80000095	0	0
53	32	60000095	70000095	80000095	0	0
58	28	60000095	70000095	80000095	0	0
65	24	60000095	70000095	80000095	0	0
63	25	60000095	70000095	80000095	0	0
63	34	60000095	70000095	80000095	0	0
59	33	60000095	70000095	80000095	0	0
64	36	60000095	70000095	80000095	0	0
60	39	60000095	70000095	80000095	0	0
65	44	60000095	70000095	80000095	0	0
72	45	60000095	70000095	80000095	0	0
67	46	60000095	70000095	80000095	0	0
69	40	60000095	70000095	80000095	0	0
