X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
35	112	63010203	73010203	80020007	0	0
55	113	63010203	73010203	80020007	0	0
47	122	63010203	73010203	80020007	0	0
59	130	63010203	73010203	80020007	0	0
74	132	63010203	73010203	80020007	0	0
74	115	63010203	73010203	80020007	0	0
85	134	63010203	73010203	80020007	0	0
86	118	63010203	73010203	80020007	0	0
97	133	63010203	73010203	80020007	0	0
100	116	63010203	73010203	80020007	0	0
107	103	63010203	73010203	80020007	0	0
93	101	63010203	73010203	80020007	0	0
77	97	63010203	73010203	80020007	0	0
68	105	63010203	73010203	80020007	0	0
60	87	63010203	73010203	80020007	0	0
71	76	63010203	73010203	80020007	0	0
84	73	63010203	73010203	80020007	0	0
85	85	63010203	73010203	80020007	0	0
99	76	63010203	73010203	80020007	0	0
106	91	63010203	73010203	80020007	0	0
96	58	63010203	73010203	80020007	0	0
81	53	63010203	73010203	80020007	0	0
69	57	63010203	73010203	80020007	0	0
56	50	63010203	73010203	80020007	0	0
67	37	63010203	73010203	80020007	0	0
81	29	63010203	73010203	80020007	0	0
94	24	63010203	73010203	80020007	0	0
64	18	63010203	73010203	80020007	0	0
51	25	63010203	73010203	80020007	0	0
47	38	63010203	73010203	80020007	0	0
35	19	63010203	73010203	80020007	0	0
31	34	63010203	73010203	80020007	0	0
18	26	63010203	73010203	80020007	0	0
17	43	63010203	73010203	80020007	0	0
25	53	63010203	73010203	80020007	0	0
38	47	63010203	73010203	80020007	0	0
18	65	63010203	73010203	80020007	0	0
20	84	63010203	73010203	80020007	0	0
24	101	63010203	73010203	80020007	0	0
29	61	63010204	73010204	80020007	0	0
22	74	63010204	73010204	80020007	0	0
19	33	63010204	73010204	80020007	0	0
33	25	63010204	73010204	80020007	0	0
46	24	63010204	73010204	80020007	0	0
61	35	63010204	73010204	80020007	0	0
76	18	63010204	73010204	80020007	0	0
88	34	63010204	73010204	80020007	0	0
74	40	63010204	73010204	80020007	0	0
90	18	63010204	73010204	80020007	0	0
88	54	63010204	73010204	80020007	0	0
75	56	63010204	73010204	80020007	0	0
106	57	63010204	73010204	80020007	0	0
98	69	63010204	73010204	80020007	0	0
83	66	63010204	73010204	80020007	0	0
69	66	63010204	73010204	80020007	0	0
57	64	63010204	73010204	80020007	0	0
65	83	63010204	73010204	80020007	0	0
88	85	63010204	73010204	80020007	0	0
56	95	63010204	73010204	80020007	0	0
69	96	63010204	73010204	80020007	0	0
88	103	63010204	73010204	80020007	0	0
103	94	63010204	73010204	80020007	0	0
106	115	63010204	73010204	80020007	0	0
96	125	63010204	73010204	80020007	0	0
82	125	63010204	73010204	80020007	0	0
67	127	63010204	73010204	80020007	0	0
63	109	63010204	73010204	80020007	0	0
47	129	63010204	73010204	80020007	0	0
53	117	63010204	73010204	80020007	0	0
39	111	63010204	73010204	80020007	0	0
24	103	63010204	73010204	80020007	0	0
62	115	63010205	73010205	80020007	0	0
51	100	63010205	73010205	80020007	0	0
31	100	63010205	73010205	80020007	0	0
27	112	63010205	73010205	80020007	0	0
40	119	63010205	73010205	80020007	0	0
22	89	63010205	73010205	80020007	0	0
16	99	63010205	73010205	80020007	0	0
15	72	63010205	73010205	80020007	0	0
20	55	63010205	73010205	80020007	0	0
36	52	63010205	73010205	80020007	0	0
24	39	63010205	73010205	80020007	0	0
23	25	63010205	73010205	80020007	0	0
38	22	63010205	73010205	80020007	0	0
28	29	63010205	73010205	80020007	0	0
40	36	63010205	73010205	80020007	0	0
59	20	63010205	73010205	80020007	0	0
47	21	63010205	73010205	80020007	0	0
55	33	63010205	73010205	80020007	0	0
67	43	63010205	73010205	80020007	0	0
82	34	63010205	73010205	80020007	0	0
69	25	63010205	73010205	80020007	0	0
95	34	63010205	73010205	80020007	0	0
66	98	63010205	73010205	80020007	0	0
76	103	63010205	73010205	80020007	0	0
83	114	63010205	73010205	80020007	0	0
77	124	63010205	73010205	80020007	0	0
92	126	63010205	73010205	80020007	0	0
102	113	63010205	73010205	80020007	0	0
99	97	63010205	73010205	80020007	0	0
88	91	63010205	73010205	80020007	0	0
76	85	63010205	73010205	80020007	0	0
69	78	63010205	73010205	80020007	0	0
94	73	63010205	73010205	80020007	0	0
60	69	63010205	73010205	80020007	0	0
68	59	63010205	73010205	80020007	0	0
81	58	63010205	73010205	80020007	0	0
92	62	63010205	73010205	80020007	0	0
55	129	63010205	73010205	80020007	0	0
69	137	63010205	73010205	80020007	0	0
40	128	63010205	73010205	80020007	0	0
71	123	63010205	73010205	80020007	0	0
86	138	63010205	73010205	80020007	0	0
51	110	63010205	73010205	80020007	0	0
29	105	63010203	73010203	80020007	0	0
40	124	63010204	73010204	80020007	0	0
