X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
139	65	60000016	70000016	80000005	0	0
136	57	60000016	70000016	80000005	0	0
107	53	60000016	70000016	80000013	0	0
105	58	60000016	70000016	80000005	0	0
109	59	60000016	70000016	80000005	0	0
106	65	60000016	70000016	80000013	0	0
105	72	60000016	70000016	80000005	0	0
111	68	60000016	70000016	80000005	0	0
116	68	60000016	70000016	80000013	0	0
112	59	60000016	70000016	80000005	0	0
113	53	60000016	70000016	80000005	0	0
113	46	60000016	70000016	80000013	0	0
117	49	60000016	70000016	80000005	0	0
118	43	60000016	70000016	80000005	0	0
123	40	60000016	70000016	80000013	0	0
129	40	60000016	70000016	80000005	0	0
124	45	60000016	70000016	80000005	0	0
122	49	60000016	70000016	80000013	0	0
134	47	60000016	70000016	80000005	0	0
131	51	60000016	70000016	80000005	0	0
131	57	60000016	70000016	80000013	0	0
126	53	60000016	70000016	80000005	0	0
120	56	60000016	70000016	80000005	0	0
117	60	60000016	70000016	80000013	0	0
117	66	60000016	70000016	80000005	0	0
114	73	60000016	70000016	80000005	0	0
121	72	60000016	70000016	80000013	0	0
123	66	60000016	70000016	80000005	0	0
122	60	60000016	70000016	80000005	0	0
128	63	60000016	70000016	80000013	0	0
134	62	60000016	70000016	80000005	0	0
133	67	60000016	70000016	80000005	0	0
136	72	60000016	70000016	80000013	0	0
128	69	60000016	70000016	80000005	0	0
126	74	60000016	70000016	80000005	0	0
132	74	60000016	70000016	80000013	0	0
136	79	60000016	70000016	80000005	0	0
132	79	60000016	70000016	80000005	0	0
122	78	60000016	70000016	80000013	0	0
127	80	60000016	70000016	80000005	0	0
136	84	60000016	70000016	80000005	0	0
130	84	60000016	70000016	80000013	0	0
125	84	60000016	70000016	80000005	0	0
103	48	60000017	70000017	80000005	0	0
70	21	60000017	70000017	80000013	0	0
74	19	60000017	70000017	80000005	0	0
79	18	60000017	70000017	80000005	0	0
78	22	60000017	70000017	80000013	0	0
82	20	60000017	70000017	80000005	0	0
87	18	60000017	70000017	80000005	0	0
87	24	60000017	70000017	80000013	0	0
73	26	60000017	70000017	80000005	0	0
70	29	60000017	70000017	80000005	0	0
78	69	60000017	70000017	80000013	0	0
100	74	60000017	70000017	80000005	0	0
96	71	60000017	70000017	80000005	0	0
89	69	60000017	70000017	80000013	0	0
84	71	60000017	70000017	80000005	0	0
101	67	60000017	70000017	80000005	0	0
92	26	60000017	70000017	80000013	0	0
89	30	60000017	70000017	80000005	0	0
95	31	60000017	70000017	80000005	0	0
92	34	60000017	70000017	80000013	0	0
97	36	60000017	70000017	80000005	0	0
72	33	60000017	70000017	80000005	0	0
69	37	60000017	70000017	80000013	0	0
75	64	60000017	70000017	80000005	0	0
80	63	60000017	70000017	80000005	0	0
78	59	60000017	70000017	80000013	0	0
73	56	60000017	70000017	80000005	0	0
76	52	60000017	70000017	80000005	0	0
72	48	60000017	70000017	80000013	0	0
72	42	60000017	70000017	80000005	0	0
76	38	60000017	70000017	80000005	0	0
82	38	60000017	70000017	80000013	0	0
76	45	60000017	70000017	80000005	0	0
82	44	60000017	70000017	80000005	0	0
87	40	60000017	70000017	80000013	0	0
93	41	60000017	70000017	80000005	0	0
87	46	60000017	70000017	80000005	0	0
82	50	60000017	70000017	80000013	0	0
99	42	60000017	70000017	80000005	0	0
102	54	60000017	70000017	80000005	0	0
92	45	60000017	70000017	80000013	0	0
97	48	60000017	70000017	80000005	0	0
86	64	60000017	70000017	80000005	0	0
93	63	60000017	70000017	80000013	0	0
99	61	60000017	70000017	80000005	0	0
97	54	60000017	70000017	80000005	0	0
92	57	60000017	70000017	80000013	0	0
82	57	60000017	70000017	80000005	0	0
87	53	60000017	70000017	80000005	0	0
91	51	60000017	70000017	80000013	0	0
136	89	60000018	70000018	80000005	0	0
137	96	60000018	70000018	80000005	0	0
132	95	60000018	70000018	80000013	0	0
128	90	60000018	70000018	80000005	0	0
123	88	60000018	70000018	80000005	0	0
125	93	60000018	70000018	80000013	0	0
128	96	60000018	70000018	80000005	0	0
134	101	60000018	70000018	80000005	0	0
137	105	60000018	70000018	80000013	0	0
132	106	60000018	70000018	80000005	0	0
127	101	60000018	70000018	80000005	0	0
122	104	60000018	70000018	80000013	0	0
133	113	60000018	70000018	80000005	0	0
127	112	60000018	70000018	80000005	0	0
136	132	60000018	70000018	80000013	0	0
133	129	60000018	70000018	80000005	0	0
113	123	60000018	70000018	80000005	0	0
117	125	60000018	70000018	80000013	0	0
122	128	60000018	70000018	80000005	0	0
125	124	60000018	70000018	80000005	0	0
131	124	60000018	70000018	80000013	0	0
136	124	60000018	70000018	80000005	0	0
128	131	60000018	70000018	80000005	0	0
131	118	60000018	70000018	80000013	0	0
125	118	60000018	70000018	80000005	0	0
119	120	60000018	70000018	80000005	0	0
114	117	60000018	70000018	80000013	0	0
121	114	60000018	70000018	80000005	0	0
118	109	60000018	70000018	80000005	0	0
113	111	60000018	70000018	80000013	0	0
119	92	60000018	70000018	80000005	0	0
122	97	60000018	70000018	80000005	0	0
119	101	60000018	70000018	80000013	0	0
73	93	60000018	70000018	80000005	0	0
76	98	60000018	70000018	80000005	0	0
84	96	60000018	70000018	80000013	0	0
83	102	60000018	70000018	80000005	0	0
72	86	60000018	70000018	80000005	0	0
