X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
24	19	63010105	73010105	80000005	0	0
26	28	63010105	73010105	80000005	0	0
32	25	63010105	73010105	80000005	0	0
31	35	63010105	73010105	80000005	0	0
24	38	63010105	73010105	80000005	0	0
18	41	63010105	73010105	80000005	0	0
13	48	63010105	73010105	80000005	0	0
21	48	63010105	73010105	80000005	0	0
30	44	63010105	73010105	80000005	0	0
39	41	63010105	73010105	80000005	0	0
35	50	63010105	73010105	80000005	0	0
28	53	63010105	73010105	80000005	0	0
19	56	63010105	73010105	80000005	0	0
25	59	63010105	73010105	80000005	0	0
20	66	63010105	73010105	80000005	0	0
37	59	63010105	73010105	80000005	0	0
16	72	63010105	73010105	80000005	0	0
23	74	63010105	73010105	80000005	0	0
19	81	63010105	73010105	80000005	0	0
24	87	63010105	73010105	80000005	0	0
17	88	63010105	73010105	80000005	0	0
14	98	63010105	73010105	80000005	0	0
21	95	63010105	73010105	80000005	0	0
29	94	63010105	73010105	80000005	0	0
37	97	63010105	73010105	80000005	0	0
21	104	63010105	73010105	80000005	0	0
28	101	63010105	73010105	80000005	0	0
36	105	63010105	73010105	80000005	0	0
27	108	63010105	73010105	80000005	0	0
24	114	63010105	73010105	80000005	0	0
33	113	63010105	73010105	80000005	0	0
43	103	63010105	73010105	80000005	0	0
41	112	63010105	73010105	80000005	0	0
49	108	63010105	73010105	80000005	0	0
17	123	63010105	73010105	80000005	0	0
13	129	63010105	73010105	80000005	0	0
21	130	63010105	73010105	80000005	0	0
17	134	63010105	73010105	80000005	0	0
13	140	63010105	73010105	80000005	0	0
20	141	63010105	73010105	80000005	0	0
13	150	63010105	73010105	80000005	0	0
20	148	63010105	73010105	80000005	0	0
21	156	63010105	73010105	80000005	0	0
26	147	63010105	73010105	80000005	0	0
28	154	63010105	73010105	80000005	0	0
26	162	63010105	73010105	80000005	0	0
32	165	63010105	73010105	80000005	0	0
34	157	63010105	73010105	80000005	0	0
38	163	63010105	73010105	80000005	0	0
33	145	63010105	73010105	80000005	0	0
45	171	63010105	73010105	80000005	0	0
54	169	63010105	73010105	80000005	0	0
47	164	63010105	73010105	80000005	0	0
42	156	63010105	73010105	80000005	0	0
39	148	63010105	73010105	80000005	0	0
40	141	63010105	73010105	80000005	0	0
41	133	63010105	73010105	80000005	0	0
30	120	63010105	73010105	80000005	0	0
39	121	63010105	73010105	80000005	0	0
46	118	63010105	73010105	80000005	0	0
44	126	63010105	73010105	80000005	0	0
53	122	63010105	73010105	80000005	0	0
58	129	63010105	73010105	80000005	0	0
62	122	63010105	73010105	80000005	0	0
55	104	63010105	73010105	80000005	0	0
62	108	63010105	73010105	80000005	0	0
53	95	63010105	73010105	80000005	0	0
60	99	63010105	73010105	80000005	0	0
59	90	63010105	73010105	80000005	0	0
56	83	63010105	73010105	80000005	0	0
51	87	63010105	73010105	80000005	0	0
44	87	63010105	73010105	80000005	0	0
46	79	63010105	73010105	80000005	0	0
52	74	63010105	73010105	80000005	0	0
44	67	63010105	73010105	80000005	0	0
52	67	63010105	73010105	80000005	0	0
59	73	63010105	73010105	80000005	0	0
56	59	63010105	73010105	80000005	0	0
61	66	63010105	73010105	80000005	0	0
69	67	63010105	73010105	80000005	0	0
63	54	63010105	73010105	80000005	0	0
66	59	63010105	73010105	80000005	0	0
72	61	63010105	73010105	80000005	0	0
80	61	63010105	73010105	80000005	0	0
45	26	63010105	73010105	80000005	0	0
48	19	63010105	73010105	80000005	0	0
56	22	63010105	73010105	80000005	0	0
52	26	63010105	73010105	80000005	0	0
50	33	63010105	73010105	80000005	0	0
58	30	63010105	73010105	80000005	0	0
65	33	63010105	73010105	80000005	0	0
57	37	63010105	73010105	80000005	0	0
53	42	63010105	73010105	80000005	0	0
