X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
23	130	60000027	70000027	80000005	0	0
20	135	60000027	70000027	80000005	0	0
25	136	60000027	70000027	80000013	0	0
28	132	60000027	70000027	80000005	0	0
30	126	60000027	70000027	80000005	0	0
36	124	60000027	70000027	80000013	0	0
34	129	60000027	70000027	80000005	0	0
33	133	60000027	70000027	80000005	0	0
38	131	60000027	70000027	80000013	0	0
41	127	60000027	70000027	80000005	0	0
43	134	60000027	70000027	80000005	0	0
22	140	60000027	70000027	80000013	0	0
18	145	60000027	70000027	80000005	0	0
22	146	60000027	70000027	80000005	0	0
26	143	60000027	70000027	80000013	0	0
30	140	60000027	70000027	80000005	0	0
37	138	60000027	70000027	80000005	0	0
44	140	60000027	70000027	80000013	0	0
24	164	60000027	70000027	80000005	0	0
31	165	60000027	70000027	80000005	0	0
29	159	60000027	70000027	80000013	0	0
35	163	60000027	70000027	80000005	0	0
34	158	60000027	70000027	80000005	0	0
31	153	60000027	70000027	80000013	0	0
27	152	60000027	70000027	80000005	0	0
29	147	60000027	70000027	80000005	0	0
36	152	60000027	70000027	80000013	0	0
40	157	60000027	70000027	80000005	0	0
42	163	60000027	70000027	80000005	0	0
41	148	60000027	70000027	80000013	0	0
46	165	60000027	70000027	80000005	0	0
46	158	60000027	70000027	80000005	0	0
50	162	60000027	70000027	80000013	0	0
46	151	60000027	70000027	80000005	0	0
49	155	60000027	70000027	80000005	0	0
49	131	60000027	70000027	80000013	0	0
52	135	60000027	70000027	80000005	0	0
49	139	60000027	70000027	80000005	0	0
46	144	60000027	70000027	80000013	0	0
51	145	60000027	70000027	80000005	0	0
53	154	60000027	70000027	80000005	0	0
56	159	60000027	70000027	80000013	0	0
55	166	60000027	70000027	80000005	0	0
59	163	60000027	70000027	80000005	0	0
64	165	60000027	70000027	80000013	0	0
62	159	60000027	70000027	80000005	0	0
59	154	60000027	70000027	80000005	0	0
60	146	60000027	70000027	80000013	0	0
63	149	60000028	70000028	80000005	0	0
65	141	60000028	70000028	80000005	0	0
68	145	60000028	70000028	80000013	0	0
71	139	60000028	70000028	80000005	0	0
65	153	60000028	70000028	80000005	0	0
69	150	60000028	70000028	80000013	0	0
67	158	60000028	70000028	80000005	0	0
71	154	60000028	70000028	80000005	0	0
70	164	60000028	70000028	80000013	0	0
73	159	60000028	70000028	80000005	0	0
77	162	60000028	70000028	80000005	0	0
76	154	60000028	70000028	80000013	0	0
76	140	60000028	70000028	80000005	0	0
73	146	60000028	70000028	80000005	0	0
79	143	60000028	70000028	80000013	0	0
79	149	60000028	70000028	80000005	0	0
80	157	60000028	70000028	80000005	0	0
83	153	60000028	70000028	80000013	0	0
82	163	60000028	70000028	80000005	0	0
85	158	60000028	70000028	80000005	0	0
84	146	60000028	70000028	80000013	0	0
86	166	60000028	70000028	80000005	0	0
92	167	60000028	70000028	80000005	0	0
88	162	60000028	70000028	80000013	0	0
