X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
10	32	60000059	70000059	80000006	0	0
14	38	60000059	70000059	80000006	0	0
9	39	60000059	70000059	80000013	0	0
12	46	60000059	70000059	80000006	0	0
17	76	60000059	70000059	80000006	0	0
11	74	60000059	70000059	80000013	0	0
16	70	60000059	70000059	80000006	0	0
12	64	60000059	70000059	80000006	0	0
15	55	60000059	70000059	80000013	0	0
17	48	60000059	70000059	80000006	0	0
23	49	60000059	70000059	80000006	0	0
29	48	60000059	70000059	80000013	0	0
34	44	60000059	70000059	80000006	0	0
24	33	60000059	70000059	80000006	0	0
27	38	60000059	70000059	80000013	0	0
33	36	60000059	70000059	80000006	0	0
60	20	60000059	70000059	80000006	0	0
55	24	60000059	70000059	80000013	0	0
58	30	60000059	70000059	80000006	0	0
56	37	60000059	70000059	80000006	0	0
50	36	60000059	70000059	80000013	0	0
45	38	60000059	70000059	80000006	0	0
40	35	60000059	70000059	80000006	0	0
47	25	60000059	70000059	80000013	0	0
43	24	60000059	70000059	80000006	0	0
44	17	60000059	70000059	80000006	0	0
38	19	60000059	70000059	80000013	0	0
23	25	60000059	70000059	80000006	0	0
22	17	60000059	70000059	80000006	0	0
31	19	60000059	70000059	80000013	0	0
34	28	60000059	70000059	80000006	0	0
38	49	60000060	70000060	80000006	0	0
52	62	60000060	70000060	80000013	0	0
56	57	60000060	70000060	80000006	0	0
60	62	60000060	70000060	80000006	0	0
61	52	60000060	70000060	80000013	0	0
55	48	60000060	70000060	80000006	0	0
47	48	60000060	70000060	80000006	0	0
34	54	60000060	70000060	80000013	0	0
31	60	60000060	70000060	80000006	0	0
25	61	60000060	70000060	80000006	0	0
44	70	60000060	70000060	80000013	0	0
42	64	60000060	70000060	80000006	0	0
35	66	60000060	70000060	80000006	0	0
34	75	60000060	70000060	80000013	0	0
25	78	60000060	70000060	80000006	0	0
25	86	60000060	70000060	80000006	0	0
29	81	60000060	70000060	80000013	0	0
36	82	60000060	70000060	80000006	0	0
43	81	60000060	70000060	80000006	0	0
50	82	60000060	70000060	80000013	0	0
54	79	60000060	70000060	80000006	0	0
58	73	60000060	70000060	80000006	0	0
63	82	60000060	70000060	80000013	0	0
59	79	61000012	71000012	80000007	0	0
33	23	60000059	70000059	80000006	0	0
43	18	60000059	70000059	80000006	0	0
47	21	60000059	70000059	80000006	0	0
25	23	60000059	70000059	80000006	0	0
23	20	60000059	70000059	80000006	0	0
34	18	60000059	70000059	80000006	0	0
29	18	60000059	70000059	80000006	0	0
34	31	60000059	70000059	80000006	0	0
46	23	60000059	70000059	80000006	0	0
