X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
11	16	63010219	73010219	83010219	0	0
15	15	63010220	73010220	83010220	0	0
26	26	63010220	73010220	83010220	0	0
22	27	63010220	73010220	83010220	0	0
26	31	63010220	73010220	83010220	0	0
26	36	63010220	73010220	83010220	0	0
24	30	63010220	73010220	83010220	0	0
22	34	63010220	73010220	83010220	0	0
19	36	63010220	73010220	83010220	0	0
16	35	63010220	73010220	83010220	0	0
14	32	63010220	73010220	83010220	0	0
14	26	63010220	73010220	83010220	0	0
15	21	63010220	73010220	83010220	0	0
18	17	63010220	73010220	83010220	0	0
20	16	63010220	73010220	83010220	0	0
24	15	63010220	73010220	83010220	0	0
27	17	63010220	73010220	83010220	0	0
30	15	63010220	73010220	83010220	0	0
61	15	63010220	73010220	83010220	0	0
57	16	63010220	73010220	83010220	0	0
57	21	63010220	73010220	83010220	0	0
53	19	63010220	73010220	83010220	0	0
51	23	63010220	73010220	83010220	0	0
48	19	63010220	73010220	83010220	0	0
49	15	63010220	73010220	83010220	0	0
44	15	63010220	73010220	83010220	0	0
40	17	63010220	73010220	83010220	0	0
36	15	63010220	73010220	83010220	0	0
34	21	63010220	73010220	83010220	0	0
35	27	63010220	73010220	83010220	0	0
33	34	63010220	73010220	83010220	0	0
35	40	63010220	73010220	83010220	0	0
33	46	63010220	73010220	83010220	0	0
34	52	63010220	73010220	83010220	0	0
29	49	63010220	73010220	83010220	0	0
26	53	63010220	73010220	83010220	0	0
10	50	63010220	73010220	83010220	0	0
15	50	63010220	73010220	83010220	0	0
21	50	63010220	73010220	83010220	0	0
21	55	63010220	73010220	83010220	0	0
16	55	63010220	73010220	83010220	0	0
12	55	63010220	73010220	83010220	0	0
10	61	63010220	73010220	83010220	0	0
22	60	63010220	73010220	83010220	0	0
14	63	63010220	73010220	83010220	0	0
19	62	63010220	73010220	83010220	0	0
39	44	63010220	73010220	83010220	0	0
45	43	63010220	73010220	83010220	0	0
49	42	63010220	73010220	83010220	0	0
55	45	63010220	73010220	83010220	0	0
44	51	63010220	73010220	83010220	0	0
45	57	63010220	73010220	83010220	0	0
40	66	63010220	73010220	83010220	0	0
45	68	63010220	73010220	83010220	0	0
44	76	63010220	73010220	83010220	0	0
45	84	63010220	73010220	83010220	0	0
39	84	63010220	73010220	83010220	0	0
12	79	63010220	73010220	83010220	0	0
16	77	63010220	73010220	83010220	0	0
14	82	63010220	73010220	83010220	0	0
18	81	63010220	73010220	83010220	0	0
22	84	63010220	73010220	83010220	0	0
22	78	63010220	73010220	83010220	0	0
27	79	63010220	73010220	83010220	0	0
26	84	63010220	73010220	83010220	0	0
33	84	63010220	73010220	83010220	0	0
16	59	63010220	73010220	83010220	0	0
19	52	63010220	73010220	83010220	0	0
19	58	63010221	73010221	83010221	0	0
23	52	63010220	73010220	83010220	0	0
22	64	63010220	73010220	83010220	0	0
16	61	63010220	73010220	83010220	0	0
11	64	63010220	73010220	83010220	0	0
10	54	63010220	73010220	83010220	0	0
13	57	63010220	73010220	83010220	0	0
45	64	63010220	73010220	83010220	0	0
19	56	63010220	73010220	83010220	0	0
14	52	63010220	73010220	83010220	0	0
