X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
25	27	63010106	73010106	80000005	0	0
33	26	63010106	73010106	80000005	0	0
27	44	63010106	73010106	80000005	0	0
45	19	63010106	73010106	80000005	0	0
56	23	63010106	73010106	80000005	0	0
42	37	63010106	73010106	80000005	0	0
43	51	63010106	73010106	80000005	0	0
24	64	63010106	73010106	80000005	0	0
34	65	63010106	73010106	80000005	0	0
43	61	63010106	73010106	80000005	0	0
38	78	63010106	73010106	80000005	0	0
26	85	63010106	73010106	80000005	0	0
24	93	63010106	73010106	80000005	0	0
31	104	63010106	73010106	80000005	0	0
30	117	63010106	73010106	80000005	0	0
43	109	63010106	73010106	80000005	0	0
45	96	63010106	73010106	80000005	0	0
52	100	63010106	73010106	80000005	0	0
59	63	63010106	73010106	80000005	0	0
55	52	63010106	73010106	80000005	0	0
58	38	63010106	73010106	80000005	0	0
68	34	63010106	73010106	80000005	0	0
70	45	63010106	73010106	80000005	0	0
65	54	63010106	73010106	80000005	0	0
26	23	63010107	73010107	80000005	0	0
36	29	63010107	73010107	80000005	0	0
43	32	63010107	73010107	80000005	0	0
30	45	63010107	73010107	80000005	0	0
41	47	63010107	73010107	80000005	0	0
23	66	63010107	73010107	80000005	0	0
32	66	63010107	73010107	80000005	0	0
44	65	63010107	73010107	80000005	0	0
39	74	63010107	73010107	80000005	0	0
28	82	63010107	73010107	80000005	0	0
32	94	63010107	73010107	80000005	0	0
30	102	63010107	73010107	80000005	0	0
33	116	63010107	73010107	80000005	0	0
47	111	63010107	73010107	80000005	0	0
44	100	63010107	73010107	80000005	0	0
51	105	63010107	73010107	80000005	0	0
57	66	63010107	73010107	80000005	0	0
64	56	63010107	73010107	80000005	0	0
57	54	63010107	73010107	80000005	0	0
47	20	63010107	73010107	80000005	0	0
58	24	63010107	73010107	80000005	0	0
56	35	63010107	73010107	80000005	0	0
69	39	63010107	73010107	80000005	0	0
69	47	63010107	73010107	80000005	0	0
28	26	63010108	73010108	80000005	0	0
39	31	63010108	73010108	80000005	0	0
46	33	63010108	73010108	80000005	0	0
30	42	63010108	73010108	80000005	0	0
39	50	63010108	73010108	80000005	0	0
48	61	63010108	73010108	80000005	0	0
26	66	63010108	73010108	80000005	0	0
37	64	63010108	73010108	80000005	0	0
36	78	63010108	73010108	80000005	0	0
30	83	63010108	73010108	80000005	0	0
24	99	63010108	73010108	80000005	0	0
31	107	63010108	73010108	80000005	0	0
32	120	63010108	73010108	80000005	0	0
45	104	63010108	73010108	80000005	0	0
48	93	63010108	73010108	80000005	0	0
54	104	63010108	73010108	80000005	0	0
55	67	63010108	73010108	80000005	0	0
58	50	63010108	73010108	80000005	0	0
55	24	63010108	73010108	80000005	0	0
45	23	63010108	73010108	80000005	0	0
60	35	63010108	73010108	80000005	0	0
72	35	63010108	73010108	80000005	0	0
68	49	63010108	73010108	80000005	0	0
65	58	63010108	73010108	80000005	0	0
48	106	63010111	73010111	80000026	0	0
48	102	63010112	73010112	80000027	0	0
48	99	63010113	73010113	80000028	0	0
