X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
61	40	63000101	73000101	80000005	0	0
65	26	63000101	73000101	80000005	0	0
72	34	63000101	73000101	80000005	0	0
71	21	63000101	73000101	80000005	0	0
52	36	63000101	73000101	80000005	0	0
70	46	63000101	73000101	80000005	0	0
76	57	63000101	73000101	80000005	0	0
70	64	63000101	73000101	80000005	0	0
63	59	63000101	73000101	80000005	0	0
73	79	63000101	73000101	80000005	0	0
52	113	63000101	73000101	80000005	0	0
62	98	63000101	73000101	80000005	0	0
53	108	63000101	73000101	80000005	0	0
49	93	63000101	73000101	80000005	0	0
53	82	63000101	73000101	80000005	0	0
42	82	63000101	73000101	80000005	0	0
59	70	63000101	73000101	80000005	0	0
47	69	63000101	73000101	80000005	0	0
53	57	63000101	73000101	80000005	0	0
44	53	63000101	73000101	80000005	0	0
50	43	63000101	73000101	80000005	0	0
59	48	63000101	73000101	80000005	0	0
60	90	63000101	73000101	80000005	0	0
53	100	63000101	73000101	80000005	0	0
67	91	63000101	73000101	80000005	0	0
66	73	63000101	73000101	80000005	0	0
70	54	63000101	73000101	80000005	0	0
64	65	63000101	73000101	80000005	0	0
54	65	63000101	73000101	80000005	0	0
77	27	63000101	73000101	80000005	0	0
70	26	63000101	73000101	80000005	0	0
60	30	63000101	73000101	80000005	0	0
68	40	63000101	73000101	80000005	0	0
51	50	63000101	73000101	80000005	0	0
55	41	63000101	73000101	80000005	0	0
44	61	63000101	73000101	80000005	0	0
54	73	63000101	73000101	80000005	0	0
59	61	63000101	73000101	80000005	0	0
42	74	63000101	73000101	80000005	0	0
50	75	63000101	73000101	80000005	0	0
47	86	63000101	73000101	80000005	0	0
53	89	63000101	73000101	80000005	0	0
47	101	63000101	73000101	80000005	0	0
69	83	63000101	73000101	80000005	0	0
73	73	63000101	73000101	80000005	0	0
69	58	63000101	73000101	80000005	0	0
62	52	63000101	73000101	80000005	0	0
64	45	63000101	73000101	80000005	0	0
64	34	63000101	73000101	80000005	0	0
78	20	63000101	73000101	80000005	0	0
77	36	63000101	73000101	80000005	0	0
75	45	63000101	73000101	80000005	0	0
73	51	63000101	73000101	80000005	0	0
57	53	63000101	73000101	80000005	0	0
48	54	63000101	73000101	80000005	0	0
49	62	63000101	73000101	80000005	0	0
41	68	63000101	73000101	80000005	0	0
46	79	63000101	73000101	80000005	0	0
57	102	63000101	73000101	80000005	0	0
56	94	63000101	73000101	80000005	0	0
85	22	63000102	73000102	80000005	0	0
82	26	63000102	73000102	80000005	0	0
91	24	63000102	73000102	80000005	0	0
99	112	63000102	73000102	80000005	0	0
93	105	63000102	73000102	80000005	0	0
91	99	63000102	73000102	80000005	0	0
98	103	63000102	73000102	80000005	0	0
102	98	63000102	73000102	80000005	0	0
87	95	63000102	73000102	80000005	0	0
90	91	63000102	73000102	80000005	0	0
83	90	63000102	73000102	80000005	0	0
79	84	63000102	73000102	80000005	0	0
105	62	63000102	73000102	80000005	0	0
83	76	63000102	73000102	80000005	0	0
80	69	63000102	73000102	80000005	0	0
86	72	63000102	73000102	80000005	0	0
76	65	63000102	73000102	80000005	0	0
80	62	63000102	73000102	80000005	0	0
86	62	63000102	73000102	80000005	0	0
82	54	63000102	73000102	80000005	0	0
79	49	63000102	73000102	80000005	0	0
85	46	63000102	73000102	80000005	0	0
86	52	63000102	73000102	80000005	0	0
90	57	63000102	73000102	80000005	0	0
98	57	63000102	73000102	80000005	0	0
103	56	63000102	73000102	80000005	0	0
87	29	63000102	73000102	80000005	0	0
89	35	63000102	73000102	80000005	0	0
86	39	63000102	73000102	80000005	0	0
94	31	63000102	73000102	80000005	0	0
99	31	63000102	73000102	80000005	0	0
94	36	63000102	73000102	80000005	0	0
100	39	63000102	73000102	80000005	0	0
90	44	63000102	73000102	80000005	0	0
95	43	63000102	73000102	80000005	0	0
92	50	63000102	73000102	80000005	0	0
105	45	63000102	73000102	80000005	0	0
100	46	63000102	73000102	80000005	0	0
98	51	63000102	73000102	80000005	0	0
104	51	63000102	73000102	80000005	0	0
109	55	63000102	73000102	80000005	0	0
97	96	63000102	73000102	80000005	0	0
95	90	63000102	73000102	80000005	0	0
101	93	63000102	73000102	80000005	0	0
106	90	63000102	73000102	80000005	0	0
98	84	63000102	73000102	80000005	0	0
104	84	63000102	73000102	80000005	0	0
108	81	63000102	73000102	80000005	0	0
97	77	63000102	73000102	80000005	0	0
104	75	63000102	73000102	80000005	0	0
108	73	63000102	73000102	80000005	0	0
95	71	63000102	73000102	80000005	0	0
90	66	63000102	73000102	80000005	0	0
94	62	63000102	73000102	80000005	0	0
99	65	63000102	73000102	80000005	0	0
105	68	63000102	73000102	80000005	0	0
110	64	63000102	73000102	80000005	0	0
100	71	63000102	73000102	80000005	0	0
100	89	63000102	73000102	80000005	0	0
102	79	63000102	73000102	80000005	0	0
64	115	63000103	73000103	80000005	0	0
59	110	63000103	73000103	80000005	0	0
57	116	63000103	73000103	80000005	0	0
63	122	63000103	73000103	80000005	0	0
63	130	63000103	73000103	80000005	0	0
66	135	63000103	73000103	80000005	0	0
70	128	63000103	73000103	80000005	0	0
75	126	63000103	73000103	80000005	0	0
73	132	63000103	73000103	80000005	0	0
80	134	63000103	73000103	80000005	0	0
75	136	63000103	73000103	80000005	0	0
83	129	63000103	73000103	80000005	0	0
86	135	63000103	73000103	80000005	0	0
89	130	63000103	73000103	80000005	0	0
87	122	63000103	73000103	80000005	0	0
90	115	63000103	73000103	80000005	0	0
87	108	63000103	73000103	80000005	0	0
65	105	63000103	73000103	80000005	0	0
97	117	63000103	73000103	80000005	0	0
94	123	63000103	73000103	80000005	0	0
