X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
24	24	60000025	70000025	80000010	0	0
22	29	60000025	70000025	80000010	0	0
19	37	60000025	70000025	80000010	0	0
19	42	60000025	70000025	80000010	0	0
24	32	60000025	70000025	80000010	0	0
23	49	61000005	71000005	80000011	0	0
26	40	60000025	70000025	80000010	0	0
20	56	60000025	70000025	80000010	0	0
24	52	60000025	70000025	80000010	0	0
25	58	60000025	70000025	80000010	0	0
21	26	60000026	70000026	80000010	0	0
22	36	60000026	70000026	80000010	0	0
27	35	60000026	70000026	80000010	0	0
20	33	60000026	70000026	80000010	0	0
26	43	60000026	70000026	80000010	0	0
20	44	60000026	70000026	80000010	0	0
25	47	60000026	70000026	80000010	0	0
21	51	60000026	70000026	80000010	0	0
22	59	60000026	70000026	80000010	0	0
23	56	60000026	70000026	80000010	0	0
22	45	60000025	70000025	80000010	0	0
