X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
21	36	63010219	73010219	83010219	0	0
27	35	63010220	73010220	83010220	0	0
26	33	63010220	73010220	83010220	0	0
22	35	63010220	73010220	83010220	0	0
20	35	63010220	73010220	83010220	0	0
25	35	63010220	73010220	83010220	0	0
26	36	63010219	73010219	83010219	0	0
21	33	63010220	73010220	83010220	0	0
16	39	63010220	73010220	83010220	0	0
24	39	63010221	73010221	83010221	0	0
23	33	63010220	73010220	83010220	0	0
28	33	63010220	73010220	83010220	0	0
19	33	63010220	73010220	83010220	0	0
29	35	63010220	73010220	83010220	0	0
18	35	63010220	73010220	83010220	0	0
24	33	63010220	73010220	83010220	0	0
20	37	63010220	73010220	83010220	0	0
27	37	63010220	73010220	83010220	0	0
27	39	63010220	73010220	83010220	0	0
20	39	63010220	73010220	83010220	0	0
18	37	63010220	73010220	83010220	0	0
29	37	63010220	73010220	83010220	0	0
29	39	63010220	73010220	83010220	0	0
18	39	63010220	73010220	83010220	0	0
30	33	63010220	73010220	83010220	0	0
17	33	63010220	73010220	83010220	0	0
31	35	63010220	73010220	83010220	0	0
16	35	63010220	73010220	83010220	0	0
16	37	63010220	73010220	83010220	0	0
31	37	63010220	73010220	83010220	0	0
31	39	63010220	73010220	83010220	0	0
19	41	63010220	73010220	83010220	0	0
24	41	63010220	73010220	83010220	0	0
28	41	63010220	73010220	83010220	0	0
15	18	63010220	73010220	83010220	0	0
15	19	63010220	73010220	83010220	0	0
15	20	63010220	73010220	83010220	0	0
15	21	63010220	73010220	83010220	0	0
15	22	63010220	73010220	83010220	0	0
15	23	63010220	73010220	83010220	0	0
15	24	63010220	73010220	83010220	0	0
15	25	63010220	73010220	83010220	0	0
16	18	63010220	73010220	83010220	0	0
16	19	63010220	73010220	83010220	0	0
16	20	63010220	73010220	83010220	0	0
16	21	63010220	73010220	83010220	0	0
16	22	63010220	73010220	83010220	0	0
16	23	63010220	73010220	83010220	0	0
16	24	63010220	73010220	83010220	0	0
16	25	63010220	73010220	83010220	0	0
17	18	63010220	73010220	83010220	0	0
17	19	63010220	73010220	83010220	0	0
17	20	63010220	73010220	83010220	0	0
17	21	63010220	73010220	83010220	0	0
17	22	63010220	73010220	83010220	0	0
17	23	63010220	73010220	83010220	0	0
17	24	63010220	73010220	83010220	0	0
17	25	63010220	73010220	83010220	0	0
18	18	63010220	73010220	83010220	0	0
18	25	63010220	73010220	83010220	0	0
32	18	63010220	73010220	83010220	0	0
32	19	63010220	73010220	83010220	0	0
32	20	63010220	73010220	83010220	0	0
32	21	63010220	73010220	83010220	0	0
32	22	63010220	73010220	83010220	0	0
32	23	63010220	73010220	83010220	0	0
32	24	63010220	73010220	83010220	0	0
32	25	63010220	73010220	83010220	0	0
31	18	63010220	73010220	83010220	0	0
31	19	63010220	73010220	83010220	0	0
31	20	63010220	73010220	83010220	0	0
31	21	63010220	73010220	83010220	0	0
31	22	63010220	73010220	83010220	0	0
31	23	63010220	73010220	83010220	0	0
31	24	63010220	73010220	83010220	0	0
31	25	63010220	73010220	83010220	0	0
30	18	63010220	73010220	83010220	0	0
30	19	63010220	73010220	83010220	0	0
30	20	63010220	73010220	83010220	0	0
30	21	63010220	73010220	83010220	0	0
30	22	63010220	73010220	83010220	0	0
30	23	63010220	73010220	83010220	0	0
30	24	63010220	73010220	83010220	0	0
30	25	63010220	73010220	83010220	0	0
29	18	63010220	73010220	83010220	0	0
29	25	63010220	73010220	83010220	0	0
