X坐标	Y坐标	怪物数据编号	怪物掉落编号	怪物行为编号	分组编号	是否队长
x	y	monsterID	plunderID	behaviorID	groupID	isLeader
24	16	63010103	73010103	80000005	0	0
19	23	63010103	73010103	80000005	0	0
26	26	63010103	73010103	80000005	0	0
32	21	63010103	73010103	80000005	0	0
19	33	63010103	73010103	80000005	0	0
26	35	63010103	73010103	80000005	0	0
33	30	63010103	73010103	80000005	0	0
40	25	63010103	73010103	80000005	0	0
42	33	63010103	73010103	80000005	0	0
22	45	63010103	73010103	80000005	0	0
31	42	63010103	73010103	80000005	0	0
39	41	63010103	73010103	80000005	0	0
27	51	63010103	73010103	80000005	0	0
21	56	63010103	73010103	80000005	0	0
35	48	63010103	73010103	80000005	0	0
33	56	63010103	73010103	80000005	0	0
28	60	63010103	73010103	80000005	0	0
20	64	63010103	73010103	80000005	0	0
25	69	63010103	73010103	80000005	0	0
17	72	63010103	73010103	80000005	0	0
31	67	63010103	73010103	80000005	0	0
38	64	63010103	73010103	80000005	0	0
22	79	63010103	73010103	80000005	0	0
31	77	63010103	73010103	80000005	0	0
37	72	63010103	73010103	80000005	0	0
37	80	63010103	73010103	80000005	0	0
27	85	63010103	73010103	80000005	0	0
19	89	63010103	73010103	80000005	0	0
35	89	63010103	73010103	80000005	0	0
26	95	63010103	73010103	80000005	0	0
33	100	63010103	73010103	80000005	0	0
31	110	63010103	73010103	80000005	0	0
39	107	63010103	73010103	80000005	0	0
36	118	63010103	73010103	80000005	0	0
45	114	63010103	73010103	80000005	0	0
43	122	63010103	73010103	80000005	0	0
35	129	63010103	73010103	80000005	0	0
35	139	63010103	73010103	80000005	0	0
41	135	63010103	73010103	80000005	0	0
42	145	63010103	73010103	80000005	0	0
47	139	63010103	73010103	80000005	0	0
49	148	63010103	73010103	80000005	0	0
55	143	63010103	73010103	80000005	0	0
63	144	63010103	73010103	80000005	0	0
53	132	63010103	73010103	80000005	0	0
47	128	63010103	73010103	80000005	0	0
62	135	63010103	73010103	80000005	0	0
51	120	63010103	73010103	80000005	0	0
58	126	63010103	73010103	80000005	0	0
47	26	63010103	73010103	80000005	0	0
49	16	63010103	73010103	80000005	0	0
57	14	63010103	73010103	80000005	0	0
54	20	63010103	73010103	80000005	0	0
60	27	63010103	73010103	80000005	0	0
55	32	63010103	73010103	80000005	0	0
47	37	63010103	73010103	80000005	0	0
54	41	63010103	73010103	80000005	0	0
46	46	63010103	73010103	80000005	0	0
42	56	63010103	73010103	80000005	0	0
50	53	63010103	73010103	80000005	0	0
48	61	63010103	73010103	80000005	0	0
44	68	63010103	73010103	80000005	0	0
45	83	63010103	73010103	80000005	0	0
52	89	63010103	73010103	80000005	0	0
44	91	63010103	73010103	80000005	0	0
41	99	63010103	73010103	80000005	0	0
53	111	63010103	73010103	80000005	0	0
48	103	63010103	73010103	80000005	0	0
52	96	63010103	73010103	80000005	0	0
54	65	63010103	73010103	80000005	0	0
57	57	63010103	73010103	80000005	0	0
58	48	63010103	73010103	80000005	0	0
61	36	63010103	73010103	80000005	0	0
70	36	63010103	73010103	80000005	0	0
67	46	63010103	73010103	80000005	0	0
75	43	63010103	73010103	80000005	0	0
66	55	63010103	73010103	80000005	0	0
75	52	63010103	73010103	80000005	0	0
63	63	63010103	73010103	80000005	0	0
72	60	63010103	73010103	80000005	0	0
84	39	63010103	73010103	80000005	0	0
84	49	63010103	73010103	80000005	0	0
81	57	63010103	73010103	80000005	0	0
60	71	63010103	73010103	80000005	0	0
69	68	63010103	73010103	80000005	0	0
77	65	63010103	73010103	80000005	0	0
86	64	63010103	73010103	80000005	0	0
65	75	63010103	73010103	80000005	0	0
74	73	63010103	73010103	80000005	0	0
83	71	63010103	73010103	80000005	0	0
60	84	63010103	73010103	80000005	0	0
68	83	63010103	73010103	80000005	0	0
77	87	63010103	73010103	80000005	0	0
86	80	63010103	73010103	80000005	0	0
60	93	63010103	73010103	80000005	0	0
69	93	63010103	73010103	80000005	0	0
58	103	63010103	73010103	80000005	0	0
67	101	63010103	73010103	80000005	0	0
65	109	63010103	73010103	80000005	0	0
75	103	63010103	73010103	80000005	0	0
61	117	63010103	73010103	80000005	0	0
69	139	63010103	73010103	80000005	0	0
74	148	63010103	73010103	80000005	0	0
79	142	63010103	73010103	80000005	0	0
67	129	63010103	73010103	80000005	0	0
74	133	63010103	73010103	80000005	0	0
83	134	63010103	73010103	80000005	0	0
68	120	63010103	73010103	80000005	0	0
73	111	63010103	73010103	80000005	0	0
78	123	63010103	73010103	80000005	0	0
80	116	63010103	73010103	80000005	0	0
83	109	63010103	73010103	80000005	0	0
79	96	63010103	73010103	80000005	0	0
92	44	63010103	73010103	80000005	0	0
95	52	63010103	73010103	80000005	0	0
90	57	63010103	73010103	80000005	0	0
97	63	63010103	73010103	80000005	0	0
93	70	63010103	73010103	80000005	0	0
103	68	63010103	73010103	80000005	0	0
99	75	63010103	73010103	80000005	0	0
107	79	63010103	73010103	80000005	0	0
101	83	63010103	73010103	80000005	0	0
93	81	63010103	73010103	80000005	0	0
79	80	63010103	73010103	80000005	0	0
83	88	63010103	73010103	80000005	0	0
91	88	63010103	73010103	80000005	0	0
99	92	63010103	73010103	80000005	0	0
91	97	63010103	73010103	80000005	0	0
84	101	63010103	73010103	80000005	0	0
92	107	63010103	73010103	80000005	0	0
89	116	63010103	73010103	80000005	0	0
102	106	63010103	73010103	80000005	0	0
98	114	63010103	73010103	80000005	0	0
106	117	63010103	73010103	80000005	0	0
102	124	63010103	73010103	80000005	0	0
95	122	63010103	73010103	80000005	0	0
86	125	63010103	73010103	80000005	0	0
101	134	63010103	73010103	80000005	0	0
93	131	63010103	73010103	80000005	0	0
90	137	63010103	73010103	80000005	0	0
95	142	63010103	73010103	80000005	0	0
85	144	63010103	73010103	80000005	0	0
